#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
11,694,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,1.1.2 Cultura escrita,23433,ATP-LENGUA-PRIM.04,"A partir de actividades de aprendizaje, identificar las que promueven la reflexión sobre la lengua",Comprensión,,,,,,,Piloto Variable,Piloto Variable
12,472,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,1.1.3 Alfabetización inicial,23434,ATP-LENGUA-PRIM.05,"A partir de producciones escritas de los alumnos, identificar la etapa del proceso de alfabetización inicial correspondiente.",Conocimiento,,,,,,,Nuevo ,Nuevo 
13,478,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,1.1.3 Alfabetización inicial,23434,ATP-LENGUA-PRIM.05,"A partir de producciones escritas de los alumnos, identificar la etapa del proceso de alfabetización inicial correspondiente.",Conocimiento,,,,,,,Nuevo ,Nuevo 
14,479,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,1.1.3 Alfabetización inicial,23434,ATP-LENGUA-PRIM.05,"A partir de producciones escritas de los alumnos, identificar la etapa del proceso de alfabetización inicial correspondiente.",Conocimiento,,,,,,,Piloto Variable,Piloto Variable
15,40,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.4 Influencia de los entornos familiar, social y cultural",23435,ATP-LENGUA-PRIM.06,"A partir de situaciones para el aprendizaje del lenguaje oral o escrito, identificar las que toman en cuenta la influencia del entorno familiar, social o cultural",Comprensión,84.7,0.264,0.264,-0.13,-0.087,-0.295,2017,Ancla
16,176,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.4 Influencia de los entornos familiar, social y cultural",23435,ATP-LENGUA-PRIM.06,"A partir de situaciones para el aprendizaje del lenguaje oral o escrito, identificar las que toman en cuenta la influencia del entorno familiar, social o cultural",Comprensión,51.282,0.283,0.283,-0.256,-0.195,-0.129,2016,Específico
17,62,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,23436,ATP-LENGUA-PRIM.07,"A partir de propósitos de la educación primaria, identificar los que corresponden a la cultura escrita.",Conocimiento,63.59,0.214,-0.056,-0.237,0.214,-0.173,2017,Ancla
18,385,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,23436,ATP-LENGUA-PRIM.07,"A partir de propósitos de la educación primaria, identificar los que corresponden a la cultura escrita.",Conocimiento,38.24,0.166,0.166,-0.097,-0.104,-0.198,2017,Ancla
19,430,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,23436,ATP-LENGUA-PRIM.07,"A partir de propósitos de la educación primaria, identificar los que corresponden a la cultura escrita.",Conocimiento,58.69,0.184,-0.121,-0.21,-0.117,0.184,2017,Ancla
20,544,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,23437,ATP-LENGUA-PRIM.08,"A partir de una situación didáctica, identificar las características de las prácticas sociales del lenguaje",Comprensión,,,,,,,Nuevo ,Nuevo 
21,600,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,23437,ATP-LENGUA-PRIM.08,"A partir de una situación didáctica, identificar las características de las prácticas sociales del lenguaje",Comprensión,,,,,,,Nuevo ,Nuevo 
22,178,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,23437,ATP-LENGUA-PRIM.08,"A partir de una situación didáctica, identificar las características de las prácticas sociales del lenguaje",Comprensión,63.92,0.248,-0.109,-0.173,0.248,-0.282,2017,Ancla
23,705,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Transversalidad del lenguaje,23438,ATP-LENGUA-PRIM.09,"A partir de actividades didácticas del lenguaje oral, identificar la que fortalece el logro de propósitos de distintas asignaturas",Comprensión,,,,,,,Nuevo ,Nuevo 
24,706,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Transversalidad del lenguaje,23438,ATP-LENGUA-PRIM.09,"A partir de actividades didácticas del lenguaje oral, identificar la que fortalece el logro de propósitos de distintas asignaturas",Comprensión,,,,,,,Nuevo ,Nuevo 
25,707,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Transversalidad del lenguaje,23438,ATP-LENGUA-PRIM.09,"A partir de actividades didácticas del lenguaje oral, identificar la que fortalece el logro de propósitos de distintas asignaturas",Comprensión,,,,,,,Nuevo ,Nuevo 
26,4,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Transversalidad del lenguaje,23438,ATP-LENGUA-PRIM.09,"A partir de actividades didácticas del lenguaje oral, identificar la que fortalece el logro de propósitos de distintas asignaturas",Comprensión,47.3,0.238,0.238,-0.007,-0.057,-0.362,2017,Ancla
27,285,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,23439,ATP-LENGUA-PRIM.10,"A partir de una situación de aprendizaje, identificar las acciones que fortalecen la relación entre lenguaje oral, lectura y lenguaje escrito",Comprensión,78.89,0.199,0.199,-0.19,-0.135,-0.149,2017,Ancla
28,446,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,23439,ATP-LENGUA-PRIM.10,"A partir de una situación de aprendizaje, identificar las acciones que fortalecen la relación entre lenguaje oral, lectura y lenguaje escrito",Comprensión,62.01,0.182,-0.115,0.182,-0.192,-0.142,2017,Ancla
29,7,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,23440,ATP-LENGUA-PRIM.11,"A partir de una situación didáctica relacionada con la alfabetización inicial, identificar los principios pedagógicos presentes.",Conocimiento,71.24,0.207,-0.24,-0.087,-0.137,0.207,2017,Ancla
30,477,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,23440,ATP-LENGUA-PRIM.11,"A partir de una situación didáctica relacionada con la alfabetización inicial, identificar los principios pedagógicos presentes.",Conocimiento,,,,,,,Piloto Variable,Piloto Variable
31,714,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,51636,ATP-LENGUA-PRIM.12.A,"A partir de un listado de características de situaciones didácticas, identificar aquellas que permiten el desarrollo de la oralidad y la cultura escrita",Conocimiento,,,,,,,Nuevo ,Nuevo 
32,716,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,51636,ATP-LENGUA-PRIM.12.A,"A partir de un listado de características de situaciones didácticas, identificar aquellas que permiten el desarrollo de la oralidad y la cultura escrita",Conocimiento,,,,,,,Nuevo ,Nuevo 
33,717,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,51636,ATP-LENGUA-PRIM.12.A,"A partir de un listado de características de situaciones didácticas, identificar aquellas que permiten el desarrollo de la oralidad y la cultura escrita",Conocimiento,,,,,,,Piloto Fijo,Piloto Fijo
34,490,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,51637,ATP-LENGUA-PRIM.13.A,"A partir de situaciones de enseñanza, identificar las características de la práctica docente que favorecen los contenidos de oralidad o escritura",Comprensión,,,,,,,Nuevo ,Nuevo 
35,526,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,51637,ATP-LENGUA-PRIM.13.A,"A partir de situaciones de enseñanza, identificar las características de la práctica docente que favorecen los contenidos de oralidad o escritura",Comprensión,,,,,,,Nuevo ,Nuevo 
36,599,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,51637,ATP-LENGUA-PRIM.13.A,"A partir de situaciones de enseñanza, identificar las características de la práctica docente que favorecen los contenidos de oralidad o escritura",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
37,247,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,23443,ATP-LENGUA-PRIM.14,"A partir de una de las variables didácticas, identificar la que está asociada al nivel de dificultad en una tarea comunicativa del lenguaje oral.",Conocimiento,82.38,0.206,-0.178,0.206,-0.099,-0.194,2017,Ancla
38,343,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,23443,ATP-LENGUA-PRIM.14,"A partir de una de las variables didácticas, identificar la que está asociada al nivel de dificultad en una tarea comunicativa del lenguaje oral.",Conocimiento,84.37,0.246,-0.152,0.246,-0.087,-0.26,2017,Ancla
39,506,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.3 Dispositivos didácticos,51638,ATP-LENGUA-PRIM.15.A,"A partir de estrategias que hacen uso de la biblioteca escolar o de aula, identificar aquella que favorece el aprendizaje del lenguaje oral o escrito en los alumnos",Comprensión,,,,,,,Nuevo ,Nuevo 
40,516,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.3 Dispositivos didácticos,51638,ATP-LENGUA-PRIM.15.A,"A partir de estrategias que hacen uso de la biblioteca escolar o de aula, identificar aquella que favorece el aprendizaje del lenguaje oral o escrito en los alumnos",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
41,30,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.3 Dispositivos didácticos,23445,ATP-LENGUA-PRIM.16,"A partir de actividades relacionadas con la formación lectora, identificar las que se vinculen con la literatura.",Conocimiento,57.11,0.154,-0.277,-0.083,-0.111,0.154,2017,Ancla
42,452,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.3 Dispositivos didácticos,23445,ATP-LENGUA-PRIM.16,"A partir de actividades relacionadas con la formación lectora, identificar las que se vinculen con la literatura.",Conocimiento,63.26,0.305,0.305,-0.149,-0.24,-0.285,2017,Ancla
43,104,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23446,ATP-LENGUA-PRIM.17,"A partir de una acción docente, identificar la asesoría dirigida a fortalecer el lenguaje escrito en todos los alumnos",Comprensión,62.93,0.328,-0.114,-0.167,0.328,-0.34,2017,Ancla
44,450,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23446,ATP-LENGUA-PRIM.17,"A partir de una acción docente, identificar la asesoría dirigida a fortalecer el lenguaje escrito en todos los alumnos",Comprensión,48.46,0.191,-0.144,0.191,-0.196,-0.15,2017,Ancla
45,266,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23447,ATP-LENGUA-PRIM.18,"A partir de un problema en el aprendizaje del lenguaje oral en un grupo escolar, identificar la asesoría que lo resuelve para todos los alumnos",Aplicación,87.78,0.27,-0.165,0.27,-0.172,-0.235,2017,Ancla
46,268,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23447,ATP-LENGUA-PRIM.18,"A partir de un problema en el aprendizaje del lenguaje oral en un grupo escolar, identificar la asesoría que lo resuelve para todos los alumnos",Aplicación,79.47,0.2,-0.152,0.2,-0.159,-0.2,2017,Ancla
47,57,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23448,ATP-LENGUA-PRIM.19,"A partir de acciones de asesoría para la mejora, identificar la que se refiere a una experiencia situada.",Conocimiento,60.43,0.253,-0.173,-0.056,0.253,-0.271,2017,Ancla
48,200,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23449,ATP-LENGUA-PRIM.20,"A partir de necesidades de gestión en la dimensión pedagógica, identificar la asesoría que fortalece el desarrollo del lenguaje oral y escrito",Comprensión,86.62,0.247,0.247,-0.264,-0.079,-0.16,2017,Ancla
49,449,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.1 Sentido de la asesoría,23449,ATP-LENGUA-PRIM.20,"A partir de necesidades de gestión en la dimensión pedagógica, identificar la asesoría que fortalece el desarrollo del lenguaje oral y escrito",Comprensión,68.41,0.181,0.181,-0.165,-0.185,-0.12,2017,Ancla
50,443,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.2 Atención a los factores de riesgo,23450,ATP-LENGUA-PRIM.21,"A partir de acciones didácticas, identificar la asesoría que permite disminuir los factores de riesgo para el aprendizaje del lenguaje oral y escrito.",Aplicación,77.81,0.213,0.213,-0.136,-0.086,-0.25,2017,Ancla
51,464,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.2 Atención a los factores de riesgo,23450,ATP-LENGUA-PRIM.21,"A partir de acciones didácticas, identificar la asesoría que permite disminuir los factores de riesgo para el aprendizaje del lenguaje oral y escrito.",Aplicación,69.74,0.228,0.228,-0.199,-0.174,-0.174,2017,Ancla
52,28,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.2 Atención a los factores de riesgo,23451,ATP-LENGUA-PRIM.22,"A partir del diagnóstico grupal sobre lectura y escritura, identificar los factores de riesgo para su aprendizaje.",Comprensión,41.4,0.234,-0.05,-0.197,0.234,-0.222,2017,Ancla
53,398,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.2 Atención a los factores de riesgo,23452,ATP-LENGUA-PRIM.23,"A partir de acciones desarrolladas con el colectivo, identificar las que previenen o atienden el rezago o la deserción escolar",Comprensión,63.67,0.219,-0.099,-0.175,0.219,-0.259,2017,Ancla
54,451,1,RS,1. Dominio pedagógico,1.4 Apoyo a la enseñanza,1.4.2 Atención a los factores de riesgo,23452,ATP-LENGUA-PRIM.23,"A partir de acciones desarrolladas con el colectivo, identificar las que previenen o atienden el rezago o la deserción escolar",Comprensión,43.23,0.155,-0.157,-0.143,0.155,-0.093,2017,Ancla
55,481,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,23453,ATP-LENGUA-PRIM.24,"A partir de las características de un grupo escolar, identificar los instrumentos del diagnóstico que describen las capacidades de los alumnos, en materia de lenguaje oral y escrito",Comprensión,,,,,,,Nuevo ,Nuevo 
56,336,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,23453,ATP-LENGUA-PRIM.24,"A partir de las características de un grupo escolar, identificar los instrumentos del diagnóstico que describen las capacidades de los alumnos, en materia de lenguaje oral y escrito",Comprensión,24.11,0.207,-0.058,0.207,-0.14,-0.18,2017,Ancla
57,237,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,23453,ATP-LENGUA-PRIM.24,"A partir de las características de un grupo escolar, identificar los instrumentos del diagnóstico que describen las capacidades de los alumnos, en materia de lenguaje oral y escrito",Comprensión,64.516,0.117,-0.136,0.117,-0.076,-0.117,2016,Específico
58,400,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,23454,ATP-LENGUA-PRIM.25,"A partir de una sesión de consejo técnico donde se analizan los resultados del diagnóstico escolar, identificar las acciones del proyecto que mejoran los resultados en materia de lenguaje oral y escrito.",Aplicación,63.67,0.217,-0.244,-0.174,0.217,-0.11,2017,Ancla
59,366,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,23454,ATP-LENGUA-PRIM.25,"A partir de una sesión de consejo técnico donde se analizan los resultados del diagnóstico escolar, identificar las acciones del proyecto que mejoran los resultados en materia de lenguaje oral y escrito.",Aplicación,76.344,0.186,-0.112,-0.205,-0.141,0.186,2016,Específico
60,602,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,23454,ATP-LENGUA-PRIM.25,"A partir de una sesión de consejo técnico donde se analizan los resultados del diagnóstico escolar, identificar las acciones del proyecto que mejoran los resultados en materia de lenguaje oral y escrito.",Aplicación,,,,,,,Piloto Variable,Piloto Variable
61,47,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,23455,ATP-LENGUA-PRIM.26,"A partir de información de un diagnóstico escolar, identificar la que permite definir un plan de asesoría para fortalecer el lenguaje oral y escrito.",Comprensión,55.03,0.233,0.233,-0.154,-0.182,-0.213,2017,Ancla
62,453,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,23455,ATP-LENGUA-PRIM.26,"A partir de información de un diagnóstico escolar, identificar la que permite definir un plan de asesoría para fortalecer el lenguaje oral y escrito.",Comprensión,70.49,0.182,-0.232,0.182,-0.118,-0.119,2017,Ancla
63,37,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,23455,ATP-LENGUA-PRIM.26,"A partir de información de un diagnóstico escolar, identificar la que permite definir un plan de asesoría para fortalecer el lenguaje oral y escrito.",Comprensión,78,0.131,-0.174,0.131,-0.128,-0.128,2015,Específico
64,498,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.3 Seguimiento,51641,ATP-LENGUA-PRIM.27.A,"A partir de enunciados referentes a los momentos del proceso de seguimiento para el aprendizaje del lenguaje oral o escrito en un colectivo docente, identificar el orden en el que se llevan a cabo",Comprensión,,,,,,,Nuevo ,Nuevo 
65,511,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.3 Seguimiento,51641,ATP-LENGUA-PRIM.27.A,"A partir de enunciados referentes a los momentos del proceso de seguimiento para el aprendizaje del lenguaje oral o escrito en un colectivo docente, identificar el orden en el que se llevan a cabo",Comprensión,,,,,,,Nuevo ,Nuevo 
66,605,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.3 Seguimiento,51641,ATP-LENGUA-PRIM.27.A,"A partir de enunciados referentes a los momentos del proceso de seguimiento para el aprendizaje del lenguaje oral o escrito en un colectivo docente, identificar el orden en el que se llevan a cabo",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
67,262,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.1 Proceso de enseñanza y aprendizaje,23457,ATP-LENGUA-PRIM.28,"A partir de actividades que se realizan en un Consejo Técnico, identificar las que propicien la reflexión individual o colectiva sobre el aprendizaje del lenguaje oral y escrito",Comprensión,88.11,0.222,-0.215,-0.091,0.222,-0.182,2017,Ancla
68,447,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.1 Proceso de enseñanza y aprendizaje,23457,ATP-LENGUA-PRIM.28,"A partir de actividades que se realizan en un Consejo Técnico, identificar las que propicien la reflexión individual o colectiva sobre el aprendizaje del lenguaje oral y escrito",Comprensión,46.22,0.211,-0.187,-0.157,-0.145,0.211,2017,Ancla
69,253,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.2 Situaciones de aprendizaje,23458,ATP-LENGUA-PRIM.29,"A partir de estrategias para el diseño de situaciones de aprendizaje, identificar las que se relacionan con la alfabetización inicial",Comprensión,75.15,0.221,-0.134,-0.086,0.221,-0.263,2017,Ancla
70,662,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.2 Situaciones de aprendizaje,23458,ATP-LENGUA-PRIM.29,"A partir de estrategias para el diseño de situaciones de aprendizaje, identificar las que se relacionan con la alfabetización inicial",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
71,10,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.2 Situaciones de aprendizaje,23459,ATP-LENGUA-PRIM.30,"A partir de propuestas de asesoría, identificar la que considera característica para el diseño de situaciones de aprendizaje que incluyan prácticas sociales.",Comprensión,25.35,0.211,0.211,-0.082,-0.065,-0.236,2017,Ancla
72,139,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.2 Situaciones de aprendizaje,23459,ATP-LENGUA-PRIM.30,"A partir de propuestas de asesoría, identificar la que considera característica para el diseño de situaciones de aprendizaje que incluyan prácticas sociales.",Comprensión,66,0.228,-0.309,-0.082,0.228,-0.083,2017,Ancla
73,436,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.3 Promoción de nuevos aprendizajes,23460,ATP-LENGUA-PRIM.31,"A partir de estrategias de asesoría, identificar las que promueven situaciones de aprendizaje que fortalecen habilidades de lectura o escritura.",Comprensión,50.79,0.261,-0.227,-0.187,-0.169,0.261,2017,Ancla
74,649,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.3 Promoción de nuevos aprendizajes,23460,ATP-LENGUA-PRIM.31,"A partir de estrategias de asesoría, identificar las que promueven situaciones de aprendizaje que fortalecen habilidades de lectura o escritura.",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
75,16,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.3 Promoción de nuevos aprendizajes,23461,ATP-LENGUA-PRIM.32,"A partir de una situación didáctica, identificar la estrategia de asesoría que promueva la interacción entre los alumnos para desarrollar competencias comunicativas",Comprensión,74.81,0.22,0.22,-0.131,-0.062,-0.27,2017,Ancla
76,197,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.3 Promoción de nuevos aprendizajes,23461,ATP-LENGUA-PRIM.32,"A partir de una situación didáctica, identificar la estrategia de asesoría que promueva la interacción entre los alumnos para desarrollar competencias comunicativas",Comprensión,77.97,0.262,-0.314,-0.129,-0.06,0.262,2017,Ancla
77,405,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.3 Promoción de nuevos aprendizajes,23462,ATP-LENGUA-PRIM.33,"A partir de interacciones entre los alumnos, identificar las que favorezcan el lenguaje oral o escrito.",Conocimiento,53.2,0.209,-0.109,0.209,-0.094,-0.278,2017,Ancla
78,643,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.3 Promoción de nuevos aprendizajes,23462,ATP-LENGUA-PRIM.33,"A partir de interacciones entre los alumnos, identificar las que favorezcan el lenguaje oral o escrito.",Conocimiento,,,,,,,Piloto Variable,Piloto Variable
79,21,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,23463,ATP-LENGUA-PRIM.34,"A partir de una problemática de aprendizaje relacionada con la organización del grupo, identificar la estrategia que propone el asesor para propiciar el aprendizaje de todos los alumnos",Aplicación,67.33,0.188,0.188,-0.099,-0.236,-0.132,2017,Ancla
80,412,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,23463,ATP-LENGUA-PRIM.34,"A partir de una problemática de aprendizaje relacionada con la organización del grupo, identificar la estrategia que propone el asesor para propiciar el aprendizaje de todos los alumnos",Aplicación,61.93,0.155,0.155,-0.106,-0.139,-0.192,2017,Ancla
81,512,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,51642,ATP-LENGUA-PRIM.35.A,"A partir de estrategias de aprendizaje que atienden diversos desafíos del campo de formación Lenguaje y Comunicación propuestas por el asesor, identificar la que permite que todos los alumnos aprendan",Comprensión,,,,,,,Nuevo ,Nuevo 
82,549,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.4 Atención diferenciada,51642,ATP-LENGUA-PRIM.35.A,"A partir de estrategias de aprendizaje que atienden diversos desafíos del campo de formación Lenguaje y Comunicación propuestas por el asesor, identificar la que permite que todos los alumnos aprendan",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo
83,71,1,RS,2. Estrategias para la asesoría,2.2 Acompañamiento en la enseñanza,2.2.5 Uso de materiales,23465,ATP-LENGUA-PRIM.36,"A partir de acciones de asesoría, identificar las que se relacionan con propósitos de una escuela formadora de lectores",Comprensión,43.06,0.161,-0.102,-0.196,0.161,-0.092,2017,Ancla
