#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,651,1,RS,1. Aspectos de la función,1.1 Sentido de la función,1.1.5 Evaluación del aprendizaje de los alumnos de la zona,51770,SUPER-PRE.05.A,"A partir de acciones, identificar la que permita evaluar periódicamente el aprendizaje de los alumnos de la zona",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,762,1,RS,1. Aspectos de la función,1.1 Sentido de la función,1.1.5 Evaluación del aprendizaje de los alumnos de la zona,51770,SUPER-PRE.05.A,"A partir de acciones, identificar la que permita evaluar periódicamente el aprendizaje de los alumnos de la zona",Comprensión,,,,,,,Piloto Variable,Piloto Variable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,581,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24185,SUPER-PRE.06,"A partir de situaciones didácticas, identificar la competencia o el enfoque del nivel que se favorece",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24185,SUPER-PRE.06,"A partir de situaciones didácticas, identificar la competencia o el enfoque del nivel que se favorece",Comprensión,72.31,0.209,-0.232,0.209,-0.145,-0.132,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,533,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24185,SUPER-PRE.06,"A partir de situaciones didácticas, identificar la competencia o el enfoque del nivel que se favorece",Comprensión,61.24,0.239,0.239,-0.315,-0.099,-0.089,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,371,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24185,SUPER-PRE.06,"A partir de situaciones didácticas, identificar la competencia o el enfoque del nivel que se favorece",Comprensión,61.928,0.161,-0.114,-0.16,0.161,-0.217,2016,Específico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",24186,SUPER-PRE.07,"A partir de una situación didáctica, identificar la relación entre las competencias, los propósitos y los aprendizajes esperados de la educación preescolar que se favorecen",Comprensión,46.31,0.193,-0.223,-0.149,0.193,-0.119,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,517,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",24186,SUPER-PRE.07,"A partir de una situación didáctica, identificar la relación entre las competencias, los propósitos y los aprendizajes esperados de la educación preescolar que se favorecen",Comprensión,45.44,0.186,-0.041,-0.194,-0.176,0.186,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,372,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",24186,SUPER-PRE.07,"A partir de una situación didáctica, identificar la relación entre las competencias, los propósitos y los aprendizajes esperados de la educación preescolar que se favorecen",Comprensión,64.627,0.159,-0.185,0.159,-0.056,-0.212,2016,Específico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,586,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",24187,SUPER-PRE.08,"A partir de los propósitos, enfoques o aprendizajes esperados, identificar las competencias por desarrollar en el campo formativo Desarrollo personal y social",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",24187,SUPER-PRE.08,"A partir de los propósitos, enfoques o aprendizajes esperados, identificar las competencias por desarrollar en el campo formativo Desarrollo personal y social",Conocimiento,48.87,0.153,-0.054,-0.138,-0.231,0.153,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,16,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",24187,SUPER-PRE.08,"A partir de los propósitos, enfoques o aprendizajes esperados, identificar las competencias por desarrollar en el campo formativo Desarrollo personal y social",Conocimiento,59.46,0.184,-0.079,-0.129,0.184,-0.244,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24188,SUPER-PRE.09,"A partir de un listado de rasgos educativos, identificar aquéllos que permiten obtener buenos resultados en las escuelas.",Conocimiento,73.91,0.323,-0.289,0.323,-0.198,-0.188,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,54,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24189,SUPER-PRE.10,"A partir de la descripción de una problemática escolar, identificar las acciones que permiten al supervisor fortalecer los rasgos de las escuelas que obtienen buenos resultados educativos",Aplicación,44.4,0.171,-0.094,0.171,-0.213,-0.126,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,513,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24189,SUPER-PRE.10,"A partir de la descripción de una problemática escolar, identificar las acciones que permiten al supervisor fortalecer los rasgos de las escuelas que obtienen buenos resultados educativos",Aplicación,53.08,0.158,0.158,-0.224,-0.148,-0.121,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,24190,SUPER-PRE.11,"A partir de actividades escolares, identificar las competencias o aprendizajes esperados que se favorecen",Comprensión,69.97,0.158,0.158,-0.088,-0.088,-0.237,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,770,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,24190,SUPER-PRE.11,"A partir de actividades escolares, identificar las competencias o aprendizajes esperados que se favorecen",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,772,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,24191,SUPER-PRE.12,"A partir de un problema de enseñanza, identificar las acciones docentes que son congruentes con el sentido de los campos formativos, las competencias y los aprendizajes esperados en la educación preescolar",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,230,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,24191,SUPER-PRE.12,"A partir de un problema de enseñanza, identificar las acciones docentes que son congruentes con el sentido de los campos formativos, las competencias y los aprendizajes esperados en la educación preescolar",Aplicación,28.43,0.204,-0.212,-0.123,-0.191,0.204,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,8,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,24192,SUPER-PRE.13,"A partir de enunciados que reflejen la concepción de los docentes acerca de la enseñanza y el aprendizaje, identificar aquéllos que favorecen la construcción de aprendizajes esperados en los alumnos",Conocimiento,88.02,0.295,-0.18,-0.188,-0.245,0.295,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,774,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,51781,SUPER-PRE.14.A,"A partir de una situación de enseñanza o aprendizaje en el aula, identificar la concepción docente que influye en la práctica educativa",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,776,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,51781,SUPER-PRE.14.A,"A partir de una situación de enseñanza o aprendizaje en el aula, identificar la concepción docente que influye en la práctica educativa",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,778,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,51781,SUPER-PRE.14.A,"A partir de una situación de enseñanza o aprendizaje en el aula, identificar la concepción docente que influye en la práctica educativa",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,610,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24194,SUPER-PRE.15,"A partir de un listado de prácticas de enseñanza, identificar las que favorecen la atención de alumnos con necesidades educativas especiales con o sin discapacidad o aptitudes sobresalientes ",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,780,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24194,SUPER-PRE.15,"A partir de un listado de prácticas de enseñanza, identificar las que favorecen la atención de alumnos con necesidades educativas especiales con o sin discapacidad o aptitudes sobresalientes ",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,593,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24195,SUPER-PRE.16,"A partir de un caso sobre necesidades educativas especiales, identificar las acciones que permiten al supervisor colaborar en su atención",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,282,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24195,SUPER-PRE.16,"A partir de un caso sobre necesidades educativas especiales, identificar las acciones que permiten al supervisor colaborar en su atención",Aplicación,61.02,0.299,-0.102,-0.26,0.299,-0.239,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,590,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24196,SUPER-PRE.17,"A partir de una lista de acciones de la asesoría o acompañamiento en las escuelas, identificar las que corresponden a las responsabilidades y acciones de la supervisión escolar",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,378,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24196,SUPER-PRE.17,"A partir de una lista de acciones de la asesoría o acompañamiento en las escuelas, identificar las que corresponden a las responsabilidades y acciones de la supervisión escolar",Conocimiento,73.65,0.253,-0.252,-0.169,-0.137,0.253,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,688,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24196,SUPER-PRE.17,"A partir de una lista de acciones de la asesoría o acompañamiento en las escuelas, identificar las que corresponden a las responsabilidades y acciones de la supervisión escolar",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,379,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24197,SUPER-PRE.18,"A partir de un problema escolar relacionado con prácticas educativas de enseñanza, identificar las estrategias de asesoría y acompañamiento que atienden el caso",Aplicación,77.86,0.241,-0.219,-0.178,-0.213,0.241,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,431,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24197,SUPER-PRE.18,"A partir de un problema escolar relacionado con prácticas educativas de enseñanza, identificar las estrategias de asesoría y acompañamiento que atienden el caso",Aplicación,79.56,0.219,-0.102,0.219,-0.198,-0.241,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,540,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24198,SUPER-PRE.19,"A partir de una serie de enunciados sobre la gestión escolar, identificar los elementos que corresponden a la asesoría académica a la escuela",Conocimiento,84.85,0.27,-0.141,0.27,-0.199,-0.226,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,432,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24198,SUPER-PRE.19,"A partir de una serie de enunciados sobre la gestión escolar, identificar los elementos que corresponden a la asesoría académica a la escuela",Conocimiento,30.41,0.165,0.165,-0.085,-0.073,-0.228,2016,Específico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,595,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24198,SUPER-PRE.19,"A partir de una serie de enunciados sobre la gestión escolar, identificar los elementos que corresponden a la asesoría académica a la escuela",Conocimiento,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,693,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24199,SUPER-PRE.20,"A partir de una situación problemática relacionada con prácticas educativas de enseñanza, identificar las acciones de mejora para el caso",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,245,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24199,SUPER-PRE.20,"A partir de una situación problemática relacionada con prácticas educativas de enseñanza, identificar las acciones de mejora para el caso",Aplicación,63.15,0.202,-0.142,0.202,-0.182,-0.165,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,601,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24200,SUPER-PRE.21,"A partir de un listado de acciones de la ruta de mejora, identificar las que requieren asesoría y acompañamiento",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,275,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24200,SUPER-PRE.21,"A partir de un listado de acciones de la ruta de mejora, identificar las que requieren asesoría y acompañamiento",Conocimiento,46.61,0.192,-0.107,0.192,-0.233,-0.107,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
