#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
16,18,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.2 Formas de participación en comunidades de aprendizaje,23640,COMUN-DIR.07,"A partir de una situación problemática escolar, identificar alternativas que impliquen el uso de redes escolares para fortalecer el desarrollo profesional.",Comprensión,80.68,0.332,0.332,-0.181,-0.253,-0.236,2017,Ancla
17,21,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.2 Formas de participación en comunidades de aprendizaje,23640,COMUN-DIR.07,"A partir de una situación problemática escolar, identificar alternativas que impliquen el uso de redes escolares para fortalecer el desarrollo profesional.",Comprensión,77.11,0.226,0.226,-0.292,-0.081,-0.073,2017,Ancla
18,178,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.2 Formas de participación en comunidades de aprendizaje,23641,COMUN-DIR.08,"A partir de formas de participación en comunidades de aprendizaje, reconocer aquellas que fortalecen su desarrollo profesional.",Conocimiento,70.89,0.185,-0.179,0.185,-0.188,-0.133,2017,Ancla
19,238,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.2 Formas de participación en comunidades de aprendizaje,23641,COMUN-DIR.08,"A partir de formas de participación en comunidades de aprendizaje, reconocer aquellas que fortalecen su desarrollo profesional.",Conocimiento,43.59,0.235,-0.058,0.235,-0.224,-0.174,2017,Ancla
20,834,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.3 El Consejo Técnico como espacio de aprendizaje,51920,COMUN-DIR.09.A,"A partir de acciones que se realizan en el Consejo Técnico Escolar, identificar la que favorece el aprendizaje y el desarrollo profesional",Comprensión,69.31,0.459,-0.346,-0.25,-0.324,0.459,Piloto experimental ,Piloto experimental 
21,398,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.3 El Consejo Técnico como espacio de aprendizaje,23643,COMUN-DIR.10,"A partir de una situación problemática planteada durante una sesión del Consejo Técnico Escolar, identificar el papel que este tiene en el desarrollo profesional de la función de dirección.",Aplicación,57.2,0.153,-0.201,-0.162,0.153,-0.048,2017,Ancla
22,846,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.3 El Consejo Técnico como espacio de aprendizaje,23643,COMUN-DIR.10,"A partir de una situación problemática planteada durante una sesión del Consejo Técnico Escolar, identificar el papel que este tiene en el desarrollo profesional de la función de dirección.",Aplicación,,,,,,,Nuevo ,Nuevo 
23,835,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.4 El sistema de asesoría para fortalecer el aprendizaje,51921,COMUN-DIR.11.A,"A partir de las responsabilidades y funciones establecidas en el Servicio de Asistencia Técnica a la Escuela, identificar aquella que fortalece el estudio, el aprendizaje o el desarrollo profesional",Comprensión,55.45,0.286,-0.21,-0.194,0.286,-0.297,Piloto experimental ,Piloto experimental 
24,854,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.4 El sistema de asesoría para fortalecer el aprendizaje,51921,COMUN-DIR.11.A,"A partir de las responsabilidades y funciones establecidas en el Servicio de Asistencia Técnica a la Escuela, identificar aquella que fortalece el estudio, el aprendizaje o el desarrollo profesional",Comprensión,,,,,,,Nuevo ,Nuevo 
25,837,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.4 El sistema de asesoría para fortalecer el aprendizaje,51921,COMUN-DIR.11.A,"A partir de las responsabilidades y funciones establecidas en el Servicio de Asistencia Técnica a la Escuela, identificar aquella que fortalece el estudio, el aprendizaje o el desarrollo profesional",Comprensión,,,,,,,Piloto,Piloto
26,852,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.4 El sistema de asesoría para fortalecer el aprendizaje,51923,COMUN-DIR.12.A,"A partir de los aspectos establecidos en los ámbitos de intervención del Servicio de Asistencia Técnica a la Escuela, identificar el que fortalece directamente el estudio, aprendizaje o desarrollo profesional",Conocimiento,,,,,,,Nuevo ,Nuevo 
27,763,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.2 Medios para el desarrollo profesional,1.2.4 El sistema de asesoría para fortalecer el aprendizaje,51923,COMUN-DIR.12.A,"A partir de los aspectos establecidos en los ámbitos de intervención del Servicio de Asistencia Técnica a la Escuela, identificar el que fortalece directamente el estudio, aprendizaje o desarrollo profesional",Conocimiento,,,,,,,Piloto,Piloto
28,318,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.1 Las TIC en el desarrollo profesional,23646,COMUN-DIR.13,"A partir de una situación en la que se presenta un problema durante el uso de las TIC, identificar las recomendaciones que se realizan por parte de la función de dirección.",Comprensión,67.54,0.189,-0.054,0.189,-0.131,-0.243,2017,Ancla
29,549,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.1 Las TIC en el desarrollo profesional,23646,COMUN-DIR.13,"A partir de una situación en la que se presenta un problema durante el uso de las TIC, identificar las recomendaciones que se realizan por parte de la función de dirección.",Comprensión,81.19,0.274,-0.4,0.002,-0.148,0.274,Piloto experimental ,Piloto experimental 
30,320,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.1 Las TIC en el desarrollo profesional,23647,COMUN-DIR.14,"A partir de actividades relacionadas con las TIC, identificar aquellas que representan una ventaja para su desarrollo profesional.",Conocimiento,42.55,0.239,-0.244,-0.118,-0.15,0.239,2017,Ancla
31,538,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.1 Las TIC en el desarrollo profesional,23647,COMUN-DIR.14,"A partir de actividades relacionadas con las TIC, identificar aquellas que representan una ventaja para su desarrollo profesional.",Conocimiento,86.36,0.285,-0.219,0.285,0.01,-0.329,Piloto experimental ,Piloto experimental 
32,469,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23648,COMUN-DIR.15,"A partir de situaciones de los ámbitos organizativo o administrativo, identificar aquella que utilice una herramienta tecnológica para favorecer la comunicación con la comunidad escolar.",Comprensión,44.34,0.164,0.164,-0.106,-0.012,-0.241,2017,Ancla
33,856,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23648,COMUN-DIR.15,"A partir de situaciones de los ámbitos organizativo o administrativo, identificar aquella que utilice una herramienta tecnológica para favorecer la comunicación con la comunidad escolar.",Comprensión,,,,,,,Nuevo ,Nuevo 
34,850,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23648,COMUN-DIR.15,"A partir de situaciones de los ámbitos organizativo o administrativo, identificar aquella que utilice una herramienta tecnológica para favorecer la comunicación con la comunidad escolar.",Comprensión,,,,,,,Nuevo ,Nuevo 
35,709,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23648,COMUN-DIR.15,"A partir de situaciones de los ámbitos organizativo o administrativo, identificar aquella que utilice una herramienta tecnológica para favorecer la comunicación con la comunidad escolar.",Comprensión,,,,,,,Piloto,Piloto
36,53,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23649,COMUN-DIR.16,"A partir de estrategias didácticas implementadas por los docentes en el uso de las TIC, identificar las acciones que realiza el directivo para favorecer el trabajo del docente.",Aplicación,71.63,0.237,-0.233,-0.114,-0.167,0.237,2017,Ancla
37,707,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23649,COMUN-DIR.16,"A partir de estrategias didácticas implementadas por los docentes en el uso de las TIC, identificar las acciones que realiza el directivo para favorecer el trabajo del docente.",Aplicación,80.91,0.309,0.309,-0.346,-0.301,0.01,Piloto experimental ,Piloto experimental 
38,714,1,RS,1. Mejora profesional para asegurar la calidad educativa,1.3 Contribución de las TIC,1.3.2 Las TIC en la comunicación con la comunidad educativa,23649,COMUN-DIR.16,"A partir de estrategias didácticas implementadas por los docentes en el uso de las TIC, identificar las acciones que realiza el directivo para favorecer el trabajo del docente.",Aplicación,37.62,0.155,-0.39,-0.14,-0.035,0.155,Piloto experimental ,Piloto experimental 
39,39,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.1 Aplicación de los principios filosóficos,23650,COMUN-DIR.17,"A partir de una serie de enunciados de los artículos 2, 4 y 6 de la Ley General de Educación, relacionar los principios filosóficos de la educación que le pertenecen.",Conocimiento,75.55,0.363,-0.244,-0.308,0.363,-0.151,2017,Ancla
40,36,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.1 Aplicación de los principios filosóficos,23651,COMUN-DIR.18,"A partir de situaciones de aula o escuela, identificar en la que se respeta uno de los principios filosóficos de la educación",Comprensión,55.79,0.205,0.205,-0.034,-0.02,-0.301,2017,Ancla
41,125,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.1 Aplicación de los principios filosóficos,23651,COMUN-DIR.18,"A partir de situaciones de aula o escuela, identificar en la que se respeta uno de los principios filosóficos de la educación",Comprensión,87.15,0.32,-0.212,-0.204,-0.243,0.32,2017,Ancla
42,91,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23652,COMUN-DIR.19,"A partir de situaciones escolares, identificar aquella que favorece una convivencia democrática.",Comprensión,79.89,0.243,-0.196,-0.157,0.243,-0.192,2017,Ancla
43,126,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23652,COMUN-DIR.19,"A partir de situaciones escolares, identificar aquella que favorece una convivencia democrática.",Comprensión,74.59,0.341,-0.177,-0.193,-0.321,0.341,2017,Ancla
44,175,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23653,COMUN-DIR.20,"A partir de enunciados relacionados con los artículos de la constitución, identificar los artículos que corresponden a los principios de laicidad o gratuidad.",Conocimiento,51.7,0.344,-0.323,-0.104,-0.225,0.344,2017,Ancla
45,431,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23653,COMUN-DIR.20,"A partir de enunciados relacionados con los artículos de la constitución, identificar los artículos que corresponden a los principios de laicidad o gratuidad.",Conocimiento,52.44,0.291,-0.326,-0.158,-0.062,0.291,2017,Ancla
46,129,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23654,COMUN-DIR.21,"A partir de una situación problemática escolar, identificar una estrategia de solución en la que se respete uno de los derechos humanos o los derechos de niñas, niños y adolescentes",Aplicación,69.97,0.277,-0.175,-0.239,0.277,-0.176,2017,Ancla
47,771,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23654,COMUN-DIR.21,"A partir de una situación problemática escolar, identificar una estrategia de solución en la que se respete uno de los derechos humanos o los derechos de niñas, niños y adolescentes",Aplicación,,,,,,,Piloto,Piloto
48,388,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.2 Implicaciones de la disposiciones legales,23655,COMUN-DIR.22,"A partir de actividades realizadas por el directivo, seleccionar aquella en la que se promueva el respeto a uno de los derechos humanos (garantías individuales) o a los derechos de niñas, niños y adolescentes",Comprensión,55.06,0.155,0.155,-0.113,-0.122,-0.18,2017,Ancla
49,72,1,RS,2. Principios para asegurar una educación de calidad,"2.1 Fundamentos filosóficos, legales y éticos",2.1.3 Responsabilidades éticas y profesionales para el logro educativo,23656,COMUN-DIR.23,"A partir de situaciones donde se observen problemas de reprobación, deserción o abandono escolar, identificar aquella donde el directivo ejerza su responsabilidad ética y profesional para su atención",Comprensión,74.9,0.265,-0.127,-0.145,0.265,-0.282,2017,Ancla
50,215,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.1 Acciones para favorecer actitudes de atención a la diversidad,23657,COMUN-DIR.24,"A partir de acciones realizadas por el directivo, identificar aquellas que corresponden a actitudes de compromiso, colaboración, solidaridad o respeto a las diferencias lingüísticas, culturales, étnicas y de capacidades",Comprensión,65.33,0.157,0.157,-0.195,-0.111,-0.102,2017,Ancla
51,316,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.1 Acciones para favorecer actitudes de atención a la diversidad,23657,COMUN-DIR.24,"A partir de acciones realizadas por el directivo, identificar aquellas que corresponden a actitudes de compromiso, colaboración, solidaridad o respeto a las diferencias lingüísticas, culturales, étnicas y de capacidades",Comprensión,86.29,0.257,-0.161,-0.173,-0.218,0.257,2017,Ancla
52,556,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.1 Acciones para favorecer actitudes de atención a la diversidad,23657,COMUN-DIR.24,"A partir de acciones realizadas por el directivo, identificar aquellas que corresponden a actitudes de compromiso, colaboración, solidaridad o respeto a las diferencias lingüísticas, culturales, étnicas y de capacidades",Comprensión,78.51,0.234,-0.224,-0.194,-0.2,0.234,Piloto experimental ,Piloto experimental 
53,24,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.1 Acciones para favorecer actitudes de atención a la diversidad,23658,COMUN-DIR.25,"A partir de una situación escolar de discriminación, identificar las acciones que el directivo realiza para promover el respeto a la equidad de género, diferencias lingüísticas, culturales, étnicas o de capacidades",Aplicación,53.07,0.192,-0.21,0.192,-0.078,-0.161,2017,Ancla
54,35,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.1 Acciones para favorecer actitudes de atención a la diversidad,23658,COMUN-DIR.25,"A partir de una situación escolar de discriminación, identificar las acciones que el directivo realiza para promover el respeto a la equidad de género, diferencias lingüísticas, culturales, étnicas o de capacidades",Aplicación,87.4,0.171,-0.108,-0.193,0.171,-0.082,2017,Ancla
55,777,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.1 Acciones para favorecer actitudes de atención a la diversidad,23658,COMUN-DIR.25,"A partir de una situación escolar de discriminación, identificar las acciones que el directivo realiza para promover el respeto a la equidad de género, diferencias lingüísticas, culturales, étnicas o de capacidades",Aplicación,76.24,0.178,-0.091,-0.113,-0.264,0.178,Piloto experimental ,Piloto experimental 
56,390,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.2 Implicaciones de las actitudes docentes en la integridad de los alumnos,23659,COMUN-DIR.26,"A partir de prácticas escolares, identificar aquellas que favorecen la integridad física o el desarrollo de los alumnos",Conocimiento,86.28,0.16,0.16,-0.157,-0.092,-0.159,2017,Ancla
57,609,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.2 Implicaciones de las actitudes docentes en la integridad de los alumnos,23659,COMUN-DIR.26,"A partir de prácticas escolares, identificar aquellas que favorecen la integridad física o el desarrollo de los alumnos",Conocimiento,60,0.174,-0.055,-0.357,-0.167,0.174,Piloto experimental ,Piloto experimental 
58,778,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.2 Implicaciones de las actitudes docentes en la integridad de los alumnos,23659,COMUN-DIR.26,"A partir de prácticas escolares, identificar aquellas que favorecen la integridad física o el desarrollo de los alumnos",Conocimiento,,,,,,,Piloto,Piloto
59,566,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.2 Implicaciones de las actitudes docentes en la integridad de los alumnos,51924,COMUN-DIR.27.A,"A partir de situaciones escolares, identificar aquellas que afectan la integridad física o el desarrollo de los alumnos",Comprensión,22.73,0.314,-0.364,-0.133,0.314,-0.014,Piloto experimental ,Piloto experimental 
60,598,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.2 Implicaciones de las actitudes docentes en la integridad de los alumnos,51924,COMUN-DIR.27.A,"A partir de situaciones escolares, identificar aquellas que afectan la integridad física o el desarrollo de los alumnos",Comprensión,87.6,0.186,-0.226,0.008,-0.183,0.186,Piloto experimental ,Piloto experimental 
61,781,1,RS,2. Principios para asegurar una educación de calidad,2.2 Ambientes favorables para el aprendizaje,2.2.2 Implicaciones de las actitudes docentes en la integridad de los alumnos,51924,COMUN-DIR.27.A,"A partir de situaciones escolares, identificar aquellas que afectan la integridad física o el desarrollo de los alumnos",Comprensión,,,,,,,Piloto,Piloto
62,30,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,23661,COMUN-DIR.28,"A partir de acciones realizadas por el directivo, identificar aquellas que orientan la mejora de los resultados educativos.",Comprensión,80.84,0.205,-0.149,-0.163,0.205,-0.2,2017,Ancla
63,363,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,23661,COMUN-DIR.28,"A partir de acciones realizadas por el directivo, identificar aquellas que orientan la mejora de los resultados educativos.",Comprensión,73.69,0.172,-0.146,-0.161,-0.199,0.172,2017,Ancla
64,575,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,23661,COMUN-DIR.28,"A partir de acciones realizadas por el directivo, identificar aquellas que orientan la mejora de los resultados educativos.",Comprensión,84.55,0.127,-0.127,-0.212,0.127,-2,Piloto experimental ,Piloto experimental 
65,578,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,51928,COMUN-DIR.29.A,"A partir de una situación escolar relacionada con rendición de cuentas o evaluación, identificar la acción en la que el directivo orienta la mejora de los resultados educativos en la escuela",Aplicación,26.36,0.184,-0.344,-0.078,0.184,-0.091,Piloto experimental ,Piloto experimental 
66,600,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,51928,COMUN-DIR.29.A,"A partir de una situación escolar relacionada con rendición de cuentas o evaluación, identificar la acción en la que el directivo orienta la mejora de los resultados educativos en la escuela",Aplicación,45.45,0.234,-0.349,-0.117,0.234,0.01,Piloto experimental ,Piloto experimental 
67,645,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,51928,COMUN-DIR.29.A,"A partir de una situación escolar relacionada con rendición de cuentas o evaluación, identificar la acción en la que el directivo orienta la mejora de los resultados educativos en la escuela",Aplicación,89.26,0.114,-0.155,-0.159,-0.07,0.114,Piloto experimental ,Piloto experimental 
68,785,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.1 Responsabilidad directiva en los resultados educativos,51928,COMUN-DIR.29.A,"A partir de una situación escolar relacionada con rendición de cuentas o evaluación, identificar la acción en la que el directivo orienta la mejora de los resultados educativos en la escuela",Aplicación,,,,,,,Piloto,Piloto
69,568,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.2 Valores de la función directiva,23663,COMUN-DIR.30,"A partir de acciones directivas, identificar aquella que favorezca el valor de respeto, confianza, empatía, responsabilidad, honradez, integridad o igualdad",Comprensión,60,0.189,-0.298,-0.127,-2,0.189,Piloto experimental ,Piloto experimental 
70,839,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.2 Valores de la función directiva,23663,COMUN-DIR.30,"A partir de acciones directivas, identificar aquella que favorezca el valor de respeto, confianza, empatía, responsabilidad, honradez, integridad o igualdad",Comprensión,,,,,,,Nuevo ,Nuevo 
71,625,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.2 Valores de la función directiva,23663,COMUN-DIR.30,"A partir de acciones directivas, identificar aquella que favorezca el valor de respeto, confianza, empatía, responsabilidad, honradez, integridad o igualdad",Comprensión,,,,,,,Piloto,Piloto
72,725,1,RS,2. Principios para asegurar una educación de calidad,2.3 Actitudes para ejercer la función,2.3.2 Valores de la función directiva,51929,COMUN-DIR.31.A,"A partir de un problema escolar de convivencia entre docentes, identificar la acción de función directiva que lo resuelva, con base en actitudes de respeto, confianza, empatía, responsabilidad, honradez, integridad o igualdad",Aplicación,60.91,0.207,-0.146,-0.148,-0.327,0.207,Piloto experimental ,Piloto experimental 
