#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,722,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.2 Prácticas docentes,24095,SUB-PRI.04,"A partir de ejemplos de prácticas docentes, identificar aquellas que contribuyen al logro de competencias en los alumnos.",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,723,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.2 Prácticas docentes,24095,SUB-PRI.04,"A partir de ejemplos de prácticas docentes, identificar aquellas que contribuyen al logro de competencias en los alumnos.",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,207,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,24096,SUB-PRI.05,"A partir de descripciones del entorno familiar y sociocultural, identificar las acciones que favorecen los procesos de desarrollo y aprendizaje de los alumnos.",Aplicación,60.74,0.199,-0.004,0.199,-0.207,-0.248,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,285,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,24096,SUB-PRI.05,"A partir de descripciones del entorno familiar y sociocultural, identificar las acciones que favorecen los procesos de desarrollo y aprendizaje de los alumnos.",Aplicación,70.52,0.194,-0.207,0.194,-0.182,-0.138,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,768,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,24096,SUB-PRI.05,"A partir de descripciones del entorno familiar y sociocultural, identificar las acciones que favorecen los procesos de desarrollo y aprendizaje de los alumnos.",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,212,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,24097,SUB-PRI.06,"A partir de ejemplos del contexto lingüístico, identificar el que favorece los procesos de desarrollo y aprendizaje de los alumnos.",Comprensión,70.27,0.279,0.279,-0.32,-0.17,-0.129,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,690,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,24097,SUB-PRI.06,"A partir de ejemplos del contexto lingüístico, identificar el que favorece los procesos de desarrollo y aprendizaje de los alumnos.",Comprensión,71.23,0.288,-0.404,0.026,0.288,-0.422,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,746,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,24097,SUB-PRI.06,"A partir de ejemplos del contexto lingüístico, identificar el que favorece los procesos de desarrollo y aprendizaje de los alumnos.",Comprensión,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,357,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24098,SUB-PRI.07,"A partir de enunciados sobre las dimensiones de la gestión escolar, identificar aquellos que atienden el logro académico de los alumnos.",Comprensión,76.74,0.138,-0.288,0.138,-0.157,-0.081,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,755,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24098,SUB-PRI.07,"A partir de enunciados sobre las dimensiones de la gestión escolar, identificar aquellos que atienden el logro académico de los alumnos.",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,362,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24098,SUB-PRI.07,"A partir de enunciados sobre las dimensiones de la gestión escolar, identificar aquellos que atienden el logro académico de los alumnos.",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,350,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24099,SUB-PRI.08,"A partir de características de las dimensiones de la gestión escolar, distinguir a cuál de ellas corresponden.",Conocimiento,67.12,0.376,-0.36,0.376,-0.272,-0.253,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,394,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24099,SUB-PRI.08,"A partir de características de las dimensiones de la gestión escolar, distinguir a cuál de ellas corresponden.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,740,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24099,SUB-PRI.08,"A partir de características de las dimensiones de la gestión escolar, distinguir a cuál de ellas corresponden.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,433,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,24099,SUB-PRI.08,"A partir de características de las dimensiones de la gestión escolar, distinguir a cuál de ellas corresponden.",Conocimiento,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,182,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Actividades formativas y uso del tiempo escolar,24100,SUB-PRI.09,"A partir de ejemplos del uso del tiempo escolar, seleccionar las actividades que tengan sentido formativo para los alumnos.",Comprensión,73.32,0.181,-0.169,0.181,-0.145,-0.177,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,431,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Actividades formativas y uso del tiempo escolar,24100,SUB-PRI.09,"A partir de ejemplos del uso del tiempo escolar, seleccionar las actividades que tengan sentido formativo para los alumnos.",Comprensión,71.23,0.198,-0.244,-2,0.198,-0.291,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,510,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Actividades formativas y uso del tiempo escolar,24100,SUB-PRI.09,"A partir de ejemplos del uso del tiempo escolar, seleccionar las actividades que tengan sentido formativo para los alumnos.",Comprensión,45.35,0.136,-0.183,-0.137,0.136,-0.263,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,756,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Actividades formativas y uso del tiempo escolar,24100,SUB-PRI.09,"A partir de ejemplos del uso del tiempo escolar, seleccionar las actividades que tengan sentido formativo para los alumnos.",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,361,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24101,SUB-PRI.10,"A partir de características sobre procesos de desarrollo, identificar los que corresponden a los alumnos de la educación primaria.",Conocimiento,24.66,0.231,-0.267,0.231,-0.148,-0.178,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,413,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24101,SUB-PRI.10,"A partir de características sobre procesos de desarrollo, identificar los que corresponden a los alumnos de la educación primaria.",Conocimiento,40.74,0.219,-0.106,-0.281,-0.208,0.219,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,757,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24101,SUB-PRI.10,"A partir de características sobre procesos de desarrollo, identificar los que corresponden a los alumnos de la educación primaria.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,540,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24101,SUB-PRI.10,"A partir de características sobre procesos de desarrollo, identificar los que corresponden a los alumnos de la educación primaria.",Conocimiento,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,231,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24102,SUB-PRI.11,"A partir de ejemplos de producciones de los alumnos, identificar los procesos de desarrollo y aprendizaje.",Comprensión,54.13,0.218,0.218,-0.176,-0.22,-0.153,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,292,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24102,SUB-PRI.11,"A partir de ejemplos de producciones de los alumnos, identificar los procesos de desarrollo y aprendizaje.",Comprensión,60.61,0.208,-0.231,-0.16,0.208,-0.116,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,402,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24102,SUB-PRI.11,"A partir de ejemplos de producciones de los alumnos, identificar los procesos de desarrollo y aprendizaje.",Comprensión,77.78,0.201,-2,-0.329,0.201,-0.087,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,747,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,24102,SUB-PRI.11,"A partir de ejemplos de producciones de los alumnos, identificar los procesos de desarrollo y aprendizaje.",Comprensión,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,224,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24103,SUB-PRI.12,"A partir de los contenidos del currículo de educación básica, distinguir los que corresponden a la educación primaria.",Conocimiento,45.74,0.252,-0.238,-0.001,0.252,-0.265,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,726,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24103,SUB-PRI.12,"A partir de los contenidos del currículo de educación básica, distinguir los que corresponden a la educación primaria.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,498,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24103,SUB-PRI.12,"A partir de los contenidos del currículo de educación básica, distinguir los que corresponden a la educación primaria.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,531,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24103,SUB-PRI.12,"A partir de los contenidos del currículo de educación básica, distinguir los que corresponden a la educación primaria.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,536,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24103,SUB-PRI.12,"A partir de los contenidos del currículo de educación básica, distinguir los que corresponden a la educación primaria.",Conocimiento,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,32,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24104,SUB-PRI.13,"A partir de descripciones de contenidos, distinguir las que corresponden a la educación primaria.",Comprensión,75.73,0.222,-0.236,-0.153,0.222,-0.142,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,496,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24104,SUB-PRI.13,"A partir de descripciones de contenidos, distinguir las que corresponden a la educación primaria.",Comprensión,41.86,0.38,-0.098,0.38,-0.387,-0.362,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,759,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24104,SUB-PRI.13,"A partir de descripciones de contenidos, distinguir las que corresponden a la educación primaria.",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,504,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24104,SUB-PRI.13,"A partir de descripciones de contenidos, distinguir las que corresponden a la educación primaria.",Comprensión,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,147,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24105,SUB-PRI.14,"A partir de las características de los enfoques didácticos, identificar a la asignatura que corresponde.",Conocimiento,79.29,0.269,-0.348,-0.012,-0.107,0.269,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,218,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24105,SUB-PRI.14,"A partir de las características de los enfoques didácticos, identificar a la asignatura que corresponde.",Conocimiento,39.77,0.264,0.264,-0.143,-0.123,-0.281,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,727,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,24105,SUB-PRI.14,"A partir de las características de los enfoques didácticos, identificar a la asignatura que corresponde.",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
