#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,900,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",24329,ATP-PENSA-PRE.04,"A partir de actividades cotidianas para resolver problemas matemáticos, identificar los aspectos del pensamiento matemático que favorecen.",Comprensión,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,774,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",24329,ATP-PENSA-PRE.04,"A partir de actividades cotidianas para resolver problemas matemáticos, identificar los aspectos del pensamiento matemático que favorecen.",Comprensión,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,679,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,24330,ATP-PENSA-PRE.05,"A partir de los propósitos de estudio de la educación básica, identificar los que corresponden a matemáticas de nivel preescolar",Conocimiento,84.000,0.127,-0.18,0.127,-0.157,-0.095,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,902,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,24330,ATP-PENSA-PRE.05,"A partir de los propósitos de estudio de la educación básica, identificar los que corresponden a matemáticas de nivel preescolar",Conocimiento,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,635,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,24330,ATP-PENSA-PRE.05,"A partir de los propósitos de estudio de la educación básica, identificar los que corresponden a matemáticas de nivel preescolar",Conocimiento,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,661,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,24331,ATP-PENSA-PRE.06,"A partir de una actividad en el aula, identificar el propósito del estudio de las matemáticas que se desarrolla.",Comprensión,77.240,0.159,0.159,-0.247,-0.123,-2,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,487,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,24331,ATP-PENSA-PRE.06,"A partir de una actividad en el aula, identificar el propósito del estudio de las matemáticas que se desarrolla.",Comprensión,41.600,0.120,-0.151,-0.138,0.12,-0.157,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,682,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,24331,ATP-PENSA-PRE.06,"A partir de una actividad en el aula, identificar el propósito del estudio de las matemáticas que se desarrolla.",Comprensión,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,369,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24332,ATP-PENSA-PRE.07,"A partir de aprendizajes esperados del campo formativo pensamiento matemático, identificar sus características (profundidad, secuencia, complejidad).",Conocimiento,62.35,0.193,-0.19,-0.226,0.193,-0.094,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,484,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24332,ATP-PENSA-PRE.07,"A partir de aprendizajes esperados del campo formativo pensamiento matemático, identificar sus características (profundidad, secuencia, complejidad).",Conocimiento,56.000,0.192,-0.214,-0.107,0.192,-0.205,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24333,ATP-PENSA-PRE.08,"A partir de enunciados sobre la utilidad de los aprendizajes esperados de otros campos formativos, identificar los que corresponden al estudio del pensamiento matemático en preescolar",Comprensión,83.73,0.158,-0.145,0.158,-0.2,-0.084,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24333,ATP-PENSA-PRE.08,"A partir de enunciados sobre la utilidad de los aprendizajes esperados de otros campos formativos, identificar los que corresponden al estudio del pensamiento matemático en preescolar",Comprensión,82.23,0.204,0.204,-0.163,-0.242,-0.023,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,16,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24334,ATP-PENSA-PRE.09,"A partir de contenidos de otros campos formativos, identificar los que corresponden al de Pensamiento matemático",Conocimiento,72.59,0.265,0.265,-0.106,-0.16,-0.287,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,363,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24334,ATP-PENSA-PRE.09,"A partir de contenidos de otros campos formativos, identificar los que corresponden al de Pensamiento matemático",Conocimiento,25.3,0.198,-0.055,-0.181,0.198,-0.151,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,302,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24335,ATP-PENSA-PRE.10,"A partir de una situación didáctica, identificar el aprendizaje esperado del campo formativo Pensamiento matemático que se desarrolla.",Comprensión,83.73,0.267,0.267,-0.325,-0.156,-2,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,388,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,24335,ATP-PENSA-PRE.10,"A partir de una situación didáctica, identificar el aprendizaje esperado del campo formativo Pensamiento matemático que se desarrolla.",Comprensión,55.42,0.252,-0.08,-0.309,-0.189,0.252,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,264,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24336,ATP-PENSA-PRE.11,"A partir de una situación didáctica, identificar el principio del enfoque didáctico de las matemáticas que se trabaja",Comprensión,55.72,0.248,0.248,-0.204,-0.198,-0.198,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,602,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24336,ATP-PENSA-PRE.11,"A partir de una situación didáctica, identificar el principio del enfoque didáctico de las matemáticas que se trabaja",Comprensión,75.200,0.178,-0.215,-0.217,0.178,-0.14,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,374,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24337,ATP-PENSA-PRE.12,"A partir de características del enfoque didáctico, identificar los principios que pertenecen al pensamiento matemático",Conocimiento,58.43,0.265,-0.183,0.265,-0.264,-0.121,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,436,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24337,ATP-PENSA-PRE.12,"A partir de características del enfoque didáctico, identificar los principios que pertenecen al pensamiento matemático",Conocimiento,81.33,0.17,-0.084,-0.127,-0.2,0.17,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,170,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24338,ATP-PENSA-PRE.13,"De una serie de enunciados sobre las interacciones en el aula, identificar el que favorece el aprendizaje de las matemáticas",Comprensión,55.42,0.177,-0.135,0.177,-0.225,-0.053,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,355,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24338,ATP-PENSA-PRE.13,"De una serie de enunciados sobre las interacciones en el aula, identificar el que favorece el aprendizaje de las matemáticas",Comprensión,22.59,0.218,-0.195,-0.102,0.218,-0.112,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,685,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24338,ATP-PENSA-PRE.13,"De una serie de enunciados sobre las interacciones en el aula, identificar el que favorece el aprendizaje de las matemáticas",Comprensión,,,,,,,Piloto,Piloto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,493,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24339,ATP-PENSA-PRE.14,"A partir de una situación didáctica sobre el campo formativo Pensamiento matemático, identificar las interacciones entre los alumnos que favorecen el aprendizaje",Aplicación,74.800,0.224,-0.254,0.224,-0.148,-0.123,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,471,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.1 Enfoque,24339,ATP-PENSA-PRE.14,"A partir de una situación didáctica sobre el campo formativo Pensamiento matemático, identificar las interacciones entre los alumnos que favorecen el aprendizaje",Aplicación,12.000,0.219,-0.106,0.219,-0.067,-0.254,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,18,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,24340,ATP-PENSA-PRE.15,"A partir de una situación en la que se describe la dificultad de una tarea matemática desarrollada por un alumno, identificar la estrategia para atenderla",Aplicación,65.36,0.19,-0.229,-0.125,0.19,-0.116,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,686,1,RS,1. Dominio pedagógico,1.3 Aspectos didácticos,1.3.2 Prácticas docentes,24340,ATP-PENSA-PRE.15,"A partir de una situación en la que se describe la dificultad de una tarea matemática desarrollada por un alumno, identificar la estrategia para atenderla",Aplicación,62.400,0.119,0.119,-0.1,-0.222,-0.116,Piloto experimental,Piloto experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
