#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
11,533,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,1.1.1 Desarrollo y aprendizaje de los alumnos,51713,ATP-ESPECIAL.04.A,"A partir de un listado de necesidades para el aprendizaje de un alumno, identificar las que correspondan a una discapacidad o aptitud sobresaliente",Conocimiento,58.47,0.204,-0.295,-0.207,0.204,-0.032,Piloto experimental,Piloto experimental
12,505,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",51718,ATP-ESPECIAL.05.A,"A partir de características del entorno escolar o cultural, identificar las que constituyan una barrera para el estilo y los ritmos de aprendizaje de los alumnos con discapacidad o aptitudes sobresalientes",Comprensión,16.67,0.141,-0.062,-0.234,0.141,-0.095,Piloto experimental,Piloto experimental
13,510,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",51718,ATP-ESPECIAL.05.A,"A partir de características del entorno escolar o cultural, identificar las que constituyan una barrera para el estilo y los ritmos de aprendizaje de los alumnos con discapacidad o aptitudes sobresalientes",Comprensión,31.36,0.218,-0.106,0.218,-0.221,-0.144,Piloto experimental,Piloto experimental
14,617,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",51718,ATP-ESPECIAL.05.A,"A partir de características del entorno escolar o cultural, identificar las que constituyan una barrera para el estilo y los ritmos de aprendizaje de los alumnos con discapacidad o aptitudes sobresalientes",Comprensión,,,,,,,Piloto,Piloto
15,512,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",51721,ATP-ESPECIAL.06.A,"A partir de características del contexto familiar o social, identificar las que ejercen influencia en el estilo y ritmo de aprendizaje para el desarrollo cognoscitivo de los alumnos con discapacidad o aptitudes sobresalientes",Conocimiento,53.39,0.224,-0.202,0.224,-0.279,-0.05,Piloto experimental,Piloto experimental
16,877,1,RS,1. Dominio pedagógico,1.1 Procesos de aprendizaje,"1.1.2 Influencia de los entornos familiar, social y cultural",51721,ATP-ESPECIAL.06.A,"A partir de características del contexto familiar o social, identificar las que ejercen influencia en el estilo y ritmo de aprendizaje para el desarrollo cognoscitivo de los alumnos con discapacidad o aptitudes sobresalientes",Conocimiento,,,,,,,Nuevo ,Nuevo 
17,516,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,51724,ATP-ESPECIAL.07.A,"A partir de enunciados, seleccionar aquéllos en los que se explique el carácter formativo de los propósitos y contenidos en Educación Básica",Conocimiento,68.64,0.358,-0.016,0.358,-0.454,-0.176,Piloto experimental,Piloto experimental
18,879,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,51724,ATP-ESPECIAL.07.A,"A partir de enunciados, seleccionar aquéllos en los que se explique el carácter formativo de los propósitos y contenidos en Educación Básica",Conocimiento,,,,,,,Nuevo ,Nuevo 
19,625,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,51724,ATP-ESPECIAL.07.A,"A partir de enunciados, seleccionar aquéllos en los que se explique el carácter formativo de los propósitos y contenidos en Educación Básica",Conocimiento,,,,,,,Piloto,Piloto
20,525,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,51733,ATP-ESPECIAL.08.A,"A partir de acciones docentes, identificar el carácter formativo de los propósitos y contenidos de la Educación Básica",Comprensión,40.91,0.275,0.275,-0.332,-0.134,-0.122,Piloto experimental,Piloto experimental
21,508,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,51733,ATP-ESPECIAL.08.A,"A partir de acciones docentes, identificar el carácter formativo de los propósitos y contenidos de la Educación Básica",Comprensión,74.58,0.371,0.371,-0.352,-0.176,-0.237,Piloto experimental,Piloto experimental
22,627,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.1 Propósitos,51733,ATP-ESPECIAL.08.A,"A partir de acciones docentes, identificar el carácter formativo de los propósitos y contenidos de la Educación Básica",Comprensión,,,,,,,Piloto,Piloto
23,700,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,51739,ATP-ESPECIAL.09.A,"A partir de un caso, seleccionar aquellos elementos para el diseño de una adecuación curricular que consideren el sentido y las características de los contenidos de aprendizaje",Aplicación,80,0.192,-0.053,0.192,-0.156,-0.262,Piloto experimental,Piloto experimental
24,886,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,51739,ATP-ESPECIAL.09.A,"A partir de un caso, seleccionar aquellos elementos para el diseño de una adecuación curricular que consideren el sentido y las características de los contenidos de aprendizaje",Aplicación,,,,,,,Nuevo ,Nuevo 
25,718,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,51742,ATP-ESPECIAL.10.A,"A partir de conceptos, identificar la característica que permite realizar adecuaciones curriculares adaptadas a las necesidades educativas de los alumnos y a su contexto",Conocimiento,56.82,0.167,-0.218,-0.293,0.167,0.034,Piloto experimental,Piloto experimental
26,719,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,51742,ATP-ESPECIAL.10.A,"A partir de conceptos, identificar la característica que permite realizar adecuaciones curriculares adaptadas a las necesidades educativas de los alumnos y a su contexto",Conocimiento,31.36,0.189,0.189,-0.192,-0.122,-0.186,Piloto experimental,Piloto experimental
27,722,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.2 Contenidos,51742,ATP-ESPECIAL.10.A,"A partir de conceptos, identificar la característica que permite realizar adecuaciones curriculares adaptadas a las necesidades educativas de los alumnos y a su contexto",Conocimiento,,,,,,,Piloto,Piloto
28,102,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24287,ATP-ESPECIAL.11,"A partir de un caso de aula, reconocer la intervención del docente que atiende a las necesidades educativas especiales de un alumno con aptitudes sobresalientes.",Comprensión,65.68,0.2,0.2,-0.019,-0.243,-0.156,2017,Ancla
29,150,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24287,ATP-ESPECIAL.11,"A partir de un caso de aula, reconocer la intervención del docente que atiende a las necesidades educativas especiales de un alumno con aptitudes sobresalientes.",Comprensión,73.31,0.16,-0.162,0.16,-0.175,-0.075,2017,Ancla
30,671,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,51746,ATP-ESPECIAL.12.A,"A partir de un ejemplo, identificar el tipo de enriquecimiento (de aula, escolar, extraescolar) o estrategia de intervención específica (auditiva, visual, oral)",Conocimiento,71.21,0.199,-2,0.199,-0.321,-0.044,Piloto experimental,Piloto experimental
31,880,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,51746,ATP-ESPECIAL.12.A,"A partir de un ejemplo, identificar el tipo de enriquecimiento (de aula, escolar, extraescolar) o estrategia de intervención específica (auditiva, visual, oral)",Conocimiento,,,,,,,Nuevo ,Nuevo 
32,736,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,51746,ATP-ESPECIAL.12.A,"A partir de un ejemplo, identificar el tipo de enriquecimiento (de aula, escolar, extraescolar) o estrategia de intervención específica (auditiva, visual, oral)",Conocimiento,,,,,,,Piloto,Piloto
33,666,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24289,ATP-ESPECIAL.13,"A partir de una situación problemática en el aula, identificar la estrategia de solución acorde con los propósitos educativos de alguna asignatura",Aplicación,74.58,0.199,-0.086,-0.328,0.199,-0.093,Piloto experimental,Piloto experimental
34,868,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24289,ATP-ESPECIAL.13,"A partir de una situación problemática en el aula, identificar la estrategia de solución acorde con los propósitos educativos de alguna asignatura",Aplicación,57.27,0.125,-2,-0.139,0.125,-0.222,Piloto experimental,Piloto experimental
35,887,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24289,ATP-ESPECIAL.13,"A partir de una situación problemática en el aula, identificar la estrategia de solución acorde con los propósitos educativos de alguna asignatura",Aplicación,,,,,,,Nuevo ,Nuevo 
36,404,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24290,ATP-ESPECIAL.14,"A partir de ejemplos de prácticas de enseñanza, relacionar aquellas que son pertinentes con los principios pedagógicos de los programas de estudio de la educación básica",Comprensión,71.61,0.153,-0.143,-0.069,0.153,-0.184,2017,Ancla
37,540,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24290,ATP-ESPECIAL.14,"A partir de ejemplos de prácticas de enseñanza, relacionar aquellas que son pertinentes con los principios pedagógicos de los programas de estudio de la educación básica",Comprensión,88.14,0.187,-0.148,-0.18,-0.174,0.187,Piloto experimental,Piloto experimental
38,55,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24291,ATP-ESPECIAL.15,"A partir de un caso, identificar las prácticas de enseñanza que minimizan las barreras de aprendizaje, la participación y el aprendizaje de un alumno con discapacidad.",Comprensión,72.88,0.189,0.189,-0.196,-0.11,-0.185,2017,Ancla
39,122,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24291,ATP-ESPECIAL.15,"A partir de un caso, identificar las prácticas de enseñanza que minimizan las barreras de aprendizaje, la participación y el aprendizaje de un alumno con discapacidad.",Comprensión,76.69,0.246,0.246,-0.095,-0.173,-0.253,2017,Ancla
40,532,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24291,ATP-ESPECIAL.15,"A partir de un caso, identificar las prácticas de enseñanza que minimizan las barreras de aprendizaje, la participación y el aprendizaje de un alumno con discapacidad.",Comprensión,,,,,,,Piloto,Piloto
41,415,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24292,ATP-ESPECIAL.16,"A partir de una situación didáctica, identificar la acción del docente que favorece la eliminación de barreras para el aprendizaje y la participación de los alumnos con aptitudes sobresalientes",Aplicación,43.22,0.151,0.151,-0.101,-0.149,-0.143,2017,Ancla
42,583,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24292,ATP-ESPECIAL.16,"A partir de una situación didáctica, identificar la acción del docente que favorece la eliminación de barreras para el aprendizaje y la participación de los alumnos con aptitudes sobresalientes",Aplicación,67.42,0.116,-0.294,0.116,0.021,-0.087,Piloto experimental,Piloto experimental
43,773,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.3 Prácticas docentes,24292,ATP-ESPECIAL.16,"A partir de una situación didáctica, identificar la acción del docente que favorece la eliminación de barreras para el aprendizaje y la participación de los alumnos con aptitudes sobresalientes",Aplicación,48.18,0.29,-0.165,0.29,-0.282,-0.254,Piloto experimental,Piloto experimental
44,543,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.4 Dispositivos didácticos,51748,ATP-ESPECIAL.17.A,"A partir de los apoyos que ofrece la USAER en la organización escolar, los espacios físicos de las escuelas, los materiales educativos y el trabajo en el aula, identificar los que favorecen la inclusión y participación de un alumno con discapacidad o aptitudes sobresalientes",Comprensión,41.67,0.43,-0.309,-0.349,0.43,-0.101,Piloto experimental,Piloto experimental
45,708,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.4 Dispositivos didácticos,51748,ATP-ESPECIAL.17.A,"A partir de los apoyos que ofrece la USAER en la organización escolar, los espacios físicos de las escuelas, los materiales educativos y el trabajo en el aula, identificar los que favorecen la inclusión y participación de un alumno con discapacidad o aptitudes sobresalientes",Comprensión,44.07,0.289,0.289,-2,-0.088,-0.385,Piloto experimental,Piloto experimental
46,637,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.4 Dispositivos didácticos,51752,ATP-ESPECIAL.18.A,"A partir del caso de un alumno con discapacidad, identificar las características de la organización escolar, los espacios físicos de la escuela, los materiales educativos o el trabajo en el aula que propicien su inclusión",Aplicación,51.52,0.174,0.174,-0.255,-0.048,-0.198,Piloto experimental,Piloto experimental
47,588,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.4 Dispositivos didácticos,51752,ATP-ESPECIAL.18.A,"A partir del caso de un alumno con discapacidad, identificar las características de la organización escolar, los espacios físicos de la escuela, los materiales educativos o el trabajo en el aula que propicien su inclusión",Aplicación,38.98,0.224,0.224,-0.207,-0.166,-0.141,Piloto experimental,Piloto experimental
48,881,1,RS,1. Dominio pedagógico,1.2 Conocimiento del plan y programas de estudio,1.2.4 Dispositivos didácticos,51752,ATP-ESPECIAL.18.A,"A partir del caso de un alumno con discapacidad, identificar las características de la organización escolar, los espacios físicos de la escuela, los materiales educativos o el trabajo en el aula que propicien su inclusión",Aplicación,,,,,,,Nuevo ,Nuevo 
49,411,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24295,ATP-ESPECIAL.19,"A partir de un ejemplo de algunos apoyos que ofrece la USAER a la escuela, seleccionar aquellos que se relacionen con la asesoría técnica.",Comprensión,66.1,0.248,0.248,-0.226,-0.173,-0.145,2017,Ancla
50,896,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24295,ATP-ESPECIAL.19,"A partir de un ejemplo de algunos apoyos que ofrece la USAER a la escuela, seleccionar aquellos que se relacionen con la asesoría técnica.",Comprensión,,,,,,,Nuevo ,Nuevo 
51,373,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24296,ATP-ESPECIAL.20,"A partir de ejemplos de actividades de asesoría, identificar las que contribuyen a que los alumnos con discapacidad desarrollen los aprendizajes esperados",Conocimiento,69.49,0.228,0.228,-0.196,-0.161,-0.193,2017,Ancla
52,555,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24296,ATP-ESPECIAL.20,"A partir de ejemplos de actividades de asesoría, identificar las que contribuyen a que los alumnos con discapacidad desarrollen los aprendizajes esperados",Conocimiento,77.27,0.21,-0.073,-0.184,0.21,-0.249,Piloto experimental,Piloto experimental
53,551,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,51761,ATP-ESPECIAL.21.A,"A partir de una intervención de asesoría para un alumno que enfrenta barreras para el aprendizaje y la participación, identificar el tipo de intervención realizada",Comprensión,33.33,0.127,0.127,-0.041,-0.316,-0.079,Piloto experimental,Piloto experimental
54,743,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,51761,ATP-ESPECIAL.21.A,"A partir de una intervención de asesoría para un alumno que enfrenta barreras para el aprendizaje y la participación, identificar el tipo de intervención realizada",Comprensión,50.85,0.225,-0.183,-0.197,0.225,-0.266,Piloto experimental,Piloto experimental
55,106,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24298,ATP-ESPECIAL.22,"A partir de un listado de características de asesoría, identificar aquellas que corresponden al modelo de asesoramiento como colaboración",Conocimiento,61.44,0.229,0.229,-0.146,-0.226,-0.194,2017,Ancla
56,542,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24298,ATP-ESPECIAL.22,"A partir de un listado de características de asesoría, identificar aquellas que corresponden al modelo de asesoramiento como colaboración",Conocimiento,27.12,0.192,-0.137,0.192,-0.025,-0.239,Piloto experimental,Piloto experimental
57,643,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.1 Sentido de la asesoría,24298,ATP-ESPECIAL.22,"A partir de un listado de características de asesoría, identificar aquellas que corresponden al modelo de asesoramiento como colaboración",Conocimiento,,,,,,,Piloto,Piloto
58,568,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.2 Atención a los factores de riesgo,51763,ATP-ESPECIAL.23.A,"A partir de ejemplos de actividades de asesoría, identificar las que permiten prevenir la deserción escolar de alumnos con discapacidad o aptitudes sobresalientes",Comprensión,46.21,0.175,0.175,-0.09,-0.124,-0.331,Piloto experimental,Piloto experimental
59,576,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.2 Atención a los factores de riesgo,51763,ATP-ESPECIAL.23.A,"A partir de ejemplos de actividades de asesoría, identificar las que permiten prevenir la deserción escolar de alumnos con discapacidad o aptitudes sobresalientes",Comprensión,63.56,0.312,-0.074,-0.189,-0.367,0.312,Piloto experimental,Piloto experimental
60,738,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.2 Atención a los factores de riesgo,51766,ATP-ESPECIAL.24.A,"A partir de un caso, identificar la actividad de asesoría que permite prevenir la deserción escolar de alumnos con discapacidad o aptitudes sobresalientes",Aplicación,32.2,0.121,0.121,-2,-0.082,-0.239,Piloto experimental,Piloto experimental
61,882,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.2 Atención a los factores de riesgo,51766,ATP-ESPECIAL.24.A,"A partir de un caso, identificar la actividad de asesoría que permite prevenir la deserción escolar de alumnos con discapacidad o aptitudes sobresalientes",Aplicación,,,,,,,Nuevo ,Nuevo 
62,889,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.2 Atención a los factores de riesgo,51766,ATP-ESPECIAL.24.A,"A partir de un caso, identificar la actividad de asesoría que permite prevenir la deserción escolar de alumnos con discapacidad o aptitudes sobresalientes",Aplicación,,,,,,,Nuevo ,Nuevo 
63,873,1,RS,1. Dominio pedagógico,1.3 Apoyo a la enseñanza,1.3.2 Atención a los factores de riesgo,51766,ATP-ESPECIAL.24.A,"A partir de un caso, identificar la actividad de asesoría que permite prevenir la deserción escolar de alumnos con discapacidad o aptitudes sobresalientes",Aplicación,,,,,,,Piloto,Piloto
64,801,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,51772,ATP-ESPECIAL.25.A,"A partir de las características de un alumno, identificar los procesos, los instrumentos o el sentido para la aplicación de una evaluación psicopedagógica",Comprensión,58.47,0.255,0.255,-0.28,-0.103,-0.21,Piloto experimental,Piloto experimental
65,716,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,51776,ATP-ESPECIAL.26.A,"A partir de un caso, identificar el propósito, proceso o instrumento de diagnóstico para apoyar a la práctica docente",Aplicación,63.64,0.215,-0.02,-0.422,0.215,-0.03,Piloto experimental,Piloto experimental
66,883,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,51776,ATP-ESPECIAL.26.A,"A partir de un caso, identificar el propósito, proceso o instrumento de diagnóstico para apoyar a la práctica docente",Aplicación,,,,,,,Nuevo ,Nuevo 
67,890,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.1 Diagnóstico,51776,ATP-ESPECIAL.26.A,"A partir de un caso, identificar el propósito, proceso o instrumento de diagnóstico para apoyar a la práctica docente",Aplicación,,,,,,,Nuevo ,Nuevo 
68,808,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51778,ATP-ESPECIAL.27.A,"A partir de un caso dentro del colectivo escolar, identificar el proceso para definir un proyecto de intervención que favorezca los aprendizajes de alumnos con discapacidad o aptitudes sobresalientes",Comprensión,56.78,0.139,-0.113,0.139,-0.075,-0.3,Piloto experimental,Piloto experimental
69,809,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51778,ATP-ESPECIAL.27.A,"A partir de un caso dentro del colectivo escolar, identificar el proceso para definir un proyecto de intervención que favorezca los aprendizajes de alumnos con discapacidad o aptitudes sobresalientes",Comprensión,69.09,0.166,-2,0.166,-0.123,-0.266,Piloto experimental,Piloto experimental
70,810,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51778,ATP-ESPECIAL.27.A,"A partir de un caso dentro del colectivo escolar, identificar el proceso para definir un proyecto de intervención que favorezca los aprendizajes de alumnos con discapacidad o aptitudes sobresalientes",Comprensión,,,,,,,Piloto,Piloto
71,594,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51780,ATP-ESPECIAL.28.A,"A partir de enunciados, ordenar el proceso para definir con el colectivo escolar un proyecto de intervención que favorezca los aprendizajes de alumnos con discapacidad o aptitudes sobresalientes",Conocimiento,49.24,0.148,-0.147,-0.121,0.148,-0.282,Piloto experimental,Piloto experimental
72,650,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51780,ATP-ESPECIAL.28.A,"A partir de enunciados, ordenar el proceso para definir con el colectivo escolar un proyecto de intervención que favorezca los aprendizajes de alumnos con discapacidad o aptitudes sobresalientes",Conocimiento,75.42,0.13,-0.105,-0.045,0.13,-0.219,Piloto experimental,Piloto experimental
73,728,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51782,ATP-ESPECIAL.29.A,"A partir de un caso en una escuela, seleccionar las acciones que formen parte de un plan de asesoría basado en los resultados del diagnóstico escolar, familiar y sociocultural de los alumnos con discapacidad o con aptitudes sobresalientes",Comprensión,54.24,0.178,0.178,-0.165,-0.231,-0.077,Piloto experimental,Piloto experimental
74,597,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51782,ATP-ESPECIAL.29.A,"A partir de un caso en una escuela, seleccionar las acciones que formen parte de un plan de asesoría basado en los resultados del diagnóstico escolar, familiar y sociocultural de los alumnos con discapacidad o con aptitudes sobresalientes",Comprensión,67.27,0.259,-0.201,0.259,-0.31,-0.074,Piloto experimental,Piloto experimental
75,812,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51782,ATP-ESPECIAL.29.A,"A partir de un caso en una escuela, seleccionar las acciones que formen parte de un plan de asesoría basado en los resultados del diagnóstico escolar, familiar y sociocultural de los alumnos con discapacidad o con aptitudes sobresalientes",Comprensión,,,,,,,Piloto,Piloto
76,602,1,RS,2. Estrategias para la asesoría,2.1 Organización de la asesoría,2.1.2 Plan de acción,51785,ATP-ESPECIAL.30.A,"A partir de una serie de acciones, ordenar el procedimiento de elaboración de un plan de asesoría basado en los resultados del diagnóstico y en las características de los contextos escolar, familiar y sociocultural de los alumnos con discapacidad o aptitudes sobresalientes",Conocimiento,53.39,0.231,-0.241,-0.257,-0.082,0.231,Piloto experimental,Piloto experimental
