#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
11,2088,1,RS,1. Aspectos de la función,1.1 Procesos de desarrollo y aprendizaje de los alumnos,"1.1.3 Entornos familiar, social y cultural en el desarrollo de los adolescentes",23878,ENSE-SEC.04,"A partir de situaciones relacionadas con el aprendizaje de los adolescentes, identificar la influencia de los entornos familiar, social o cultural en su desarrollo",Conocimiento,,,,,,,Nuevo,Nuevo
12,2086,1,RS,1. Aspectos de la función,1.1 Procesos de desarrollo y aprendizaje de los alumnos,"1.1.3 Entornos familiar, social y cultural en el desarrollo de los adolescentes",23878,ENSE-SEC.04,"A partir de situaciones relacionadas con el aprendizaje de los adolescentes, identificar la influencia de los entornos familiar, social o cultural en su desarrollo",Conocimiento,,,,,,,Piloto,Piloto
13,207,1,RS,1. Aspectos de la función,1.1 Procesos de desarrollo y aprendizaje de los alumnos,1.1.4 Procesos de aprendizaje de los adolescentes,23879,ENSE-SEC.05,"A partir de experiencias de aprendizaje, seleccionar las que permitan al adolescente la apropiación de nociones, habilidades o actitudes centrales de la asignatura",Comprensión,65.625,0.191,-0.133,0.191,-0.17,-0.194,2017,Ancla
14,2089,1,RS,1. Aspectos de la función,1.1 Procesos de desarrollo y aprendizaje de los alumnos,1.1.4 Procesos de aprendizaje de los adolescentes,23879,ENSE-SEC.05,"A partir de experiencias de aprendizaje, seleccionar las que permitan al adolescente la apropiación de nociones, habilidades o actitudes centrales de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
15,1381,1,RS,1. Aspectos de la función,1.1 Procesos de desarrollo y aprendizaje de los alumnos,1.1.4 Procesos de aprendizaje de los adolescentes,23879,ENSE-SEC.05,"A partir de experiencias de aprendizaje, seleccionar las que permitan al adolescente la apropiación de nociones, habilidades o actitudes centrales de la asignatura",Comprensión,,,,,,,Piloto,Piloto
16,956,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.1 Promoción de la participación de los alumnos con necesidades educativas especiales, con o sin discapacidad, en riesgo de exclusión",51985,ENSE-SEC.13.A,"A partir del planteamiento de una situación de alumnos en riesgo de exclusión, identificar las acciones que puede realizar el docente para propiciar la participación de todos los alumnos",Aplicación,,,,,,,Nuevo,Nuevo
17,1028,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.1 Promoción de la participación de los alumnos con necesidades educativas especiales, con o sin discapacidad, en riesgo de exclusión",51985,ENSE-SEC.13.A,"A partir del planteamiento de una situación de alumnos en riesgo de exclusión, identificar las acciones que puede realizar el docente para propiciar la participación de todos los alumnos",Aplicación,,,,,,,Nuevo,Nuevo
18,1402,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.1 Promoción de la participación de los alumnos con necesidades educativas especiales, con o sin discapacidad, en riesgo de exclusión",51985,ENSE-SEC.13.A,"A partir del planteamiento de una situación de alumnos en riesgo de exclusión, identificar las acciones que puede realizar el docente para propiciar la participación de todos los alumnos",Aplicación,,,,,,,Piloto,Piloto
19,1186,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.1 Promoción de la participación de los alumnos con necesidades educativas especiales, con o sin discapacidad, en riesgo de exclusión",23881,ENSE-SEC.14,"A partir de situaciones de alumnos con necesidades educativas especiales, distinguir aquellas que promuevan su participación",Comprensión,,,,,,,Nuevo,Nuevo
20,1226,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.1 Promoción de la participación de los alumnos con necesidades educativas especiales, con o sin discapacidad, en riesgo de exclusión",23881,ENSE-SEC.14,"A partir de situaciones de alumnos con necesidades educativas especiales, distinguir aquellas que promuevan su participación",Comprensión,,,,,,,Piloto,Piloto
21,820,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.2 Colaboración y trabajo entre pares, reconocimiento de la realidad e intereses de los adolescentes",23882,ENSE-SEC.15,"A partir de una serie de actividades en el aula, identificar las que propician el trabajo colaborativo o entre pares",Comprensión,48.077,0.244,-0.238,0.244,-0.232,-0.174,2017,Ancla
22,1170,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.2 Colaboración y trabajo entre pares, reconocimiento de la realidad e intereses de los adolescentes",23882,ENSE-SEC.15,"A partir de una serie de actividades en el aula, identificar las que propician el trabajo colaborativo o entre pares",Comprensión,,,,,,,Piloto,Piloto
23,1067,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.2 Colaboración y trabajo entre pares, reconocimiento de la realidad e intereses de los adolescentes",51992,ENSE-SEC.16.A,"A partir de una situación en el aula en la que se presentan dificultades en el aprendizaje de un contenido, identificar la estrategia didáctica que permita al docente resolver el problema, considerando los intereses de los alumnos o el reconocimiento de su realidad",Aplicación,,,,,,,Nuevo,Nuevo
24,1127,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.2 Colaboración y trabajo entre pares, reconocimiento de la realidad e intereses de los adolescentes",51992,ENSE-SEC.16.A,"A partir de una situación en el aula en la que se presentan dificultades en el aprendizaje de un contenido, identificar la estrategia didáctica que permita al docente resolver el problema, considerando los intereses de los alumnos o el reconocimiento de su realidad",Aplicación,,,,,,,Nuevo,Nuevo
25,1183,1,RS,1. Aspectos de la función,1.2 Enseñanza y desarrollo integral de los adolescentes,"1.2.2 Colaboración y trabajo entre pares, reconocimiento de la realidad e intereses de los adolescentes",51992,ENSE-SEC.16.A,"A partir de una situación en el aula en la que se presentan dificultades en el aprendizaje de un contenido, identificar la estrategia didáctica que permita al docente resolver el problema, considerando los intereses de los alumnos o el reconocimiento de su realidad",Aplicación,,,,,,,Piloto,Piloto
26,752,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.1 Mejora de las prácticas docentes,23884,ENSE-SEC.23,"A partir de una serie de acciones vinculadas con el diagnóstico, identificar las que permiten al jefe de enseñanza detectar las necesidades de asesoría de los docentes para su desarrollo profesional",Comprensión,54.808,0.168,-0.216,0.168,-0.245,-0.038,2017,Ancla
27,518,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.1 Mejora de las prácticas docentes,23884,ENSE-SEC.23,"A partir de una serie de acciones vinculadas con el diagnóstico, identificar las que permiten al jefe de enseñanza detectar las necesidades de asesoría de los docentes para su desarrollo profesional",Comprensión,86.058,0.227,-0.172,-0.173,0.227,-0.212,2017,Ancla
28,1166,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.1 Mejora de las prácticas docentes,51995,ENSE-SEC.24.A,"A partir de necesidades de desarrollo profesional docente detectadas por el jefe de enseñanza, identificar la acción de asesoría en articulación con las autoridades educativas",Aplicación,,,,,,,Nuevo,Nuevo
29,1185,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.1 Mejora de las prácticas docentes,51995,ENSE-SEC.24.A,"A partir de necesidades de desarrollo profesional docente detectadas por el jefe de enseñanza, identificar la acción de asesoría en articulación con las autoridades educativas",Aplicación,,,,,,,Nuevo,Nuevo
30,1973,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.1 Mejora de las prácticas docentes,51995,ENSE-SEC.24.A,"A partir de necesidades de desarrollo profesional docente detectadas por el jefe de enseñanza, identificar la acción de asesoría en articulación con las autoridades educativas",Aplicación,,,,,,,Piloto,Piloto
31,1006,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.2 Fomento de desarrollo profesional y seguimiento de los maestros de la asignatura,52000,ENSE-SEC.25.A,"A partir de estrategias utilizadas por el jefe de enseñanza, identificar aquella que proporciona asesoría académica especializada o fomenta el desarrollo profesional o da seguimiento a los docentes de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
32,1012,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.2 Fomento de desarrollo profesional y seguimiento de los maestros de la asignatura,52000,ENSE-SEC.25.A,"A partir de estrategias utilizadas por el jefe de enseñanza, identificar aquella que proporciona asesoría académica especializada o fomenta el desarrollo profesional o da seguimiento a los docentes de la asignatura",Comprensión,,,,,,,Nuevo,Nuevo
33,1020,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.2 Fomento de desarrollo profesional y seguimiento de los maestros de la asignatura,52000,ENSE-SEC.25.A,"A partir de estrategias utilizadas por el jefe de enseñanza, identificar aquella que proporciona asesoría académica especializada o fomenta el desarrollo profesional o da seguimiento a los docentes de la asignatura",Comprensión,,,,,,,Piloto,Piloto
34,2105,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.3 Asesoría académica especializada con base en las necesidades expresadas,23887,ENSE-SEC.26,"A partir de necesidades expresadas por la supervisión escolar, por los maestros de la asignatura o por las evaluaciones internas y externas, identificar las estrategias de asesoría académica especializada",Comprensión,,,,,,,Nuevo,Nuevo
35,1075,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.3 Asesoría académica especializada con base en las necesidades expresadas,23887,ENSE-SEC.26,"A partir de necesidades expresadas por la supervisión escolar, por los maestros de la asignatura o por las evaluaciones internas y externas, identificar las estrategias de asesoría académica especializada",Comprensión,,,,,,,Nuevo,Nuevo
36,965,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.3 Asesoría académica especializada con base en las necesidades expresadas,52003,ENSE-SEC.27.A,"A partir de una situación que implique una problemática relacionada con una necesidad expresada por la Supervisión escolar, los docentes de la asignatura o el resultado de las evaluaciones internas y externas, identificar la estrategia de asesoría académica especializada propuesta por el jefe de enseñanza que propicie la solución",Aplicación,,,,,,,Nuevo,Nuevo
37,1977,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.3 Asesoría académica especializada con base en las necesidades expresadas,52003,ENSE-SEC.27.A,"A partir de una situación que implique una problemática relacionada con una necesidad expresada por la Supervisión escolar, los docentes de la asignatura o el resultado de las evaluaciones internas y externas, identificar la estrategia de asesoría académica especializada propuesta por el jefe de enseñanza que propicie la solución",Aplicación,,,,,,,Nuevo,Nuevo
38,1817,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.3 Asesoría académica especializada con base en las necesidades expresadas,52003,ENSE-SEC.27.A,"A partir de una situación que implique una problemática relacionada con una necesidad expresada por la Supervisión escolar, los docentes de la asignatura o el resultado de las evaluaciones internas y externas, identificar la estrategia de asesoría académica especializada propuesta por el jefe de enseñanza que propicie la solución",Aplicación,,,,,,,Piloto,Piloto
39,1021,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.4 Estrategias para la asesoría académica especializada,52008,ENSE-SEC.28.A,"A partir de propósitos o ámbitos de influencia del jefe de enseñanza y del supervisor, identificar los que corresponden al jefe de enseñanza",Conocimiento,,,,,,,Nuevo,Nuevo
40,1499,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.4 Estrategias para la asesoría académica especializada,52008,ENSE-SEC.28.A,"A partir de propósitos o ámbitos de influencia del jefe de enseñanza y del supervisor, identificar los que corresponden al jefe de enseñanza",Conocimiento,,,,,,,Nuevo,Nuevo
41,1653,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.4 Estrategias para la asesoría académica especializada,52008,ENSE-SEC.28.A,"A partir de propósitos o ámbitos de influencia del jefe de enseñanza y del supervisor, identificar los que corresponden al jefe de enseñanza",Conocimiento,,,,,,,Piloto,Piloto
42,1245,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.4 Estrategias para la asesoría académica especializada,52010,ENSE-SEC.29.A,"A partir de estrategias utilizadas en el proceso de asesoramiento, identificar las que utiliza un jefe de enseñanza o un supervisor",Comprensión,,,,,,,Nuevo,Nuevo
43,1250,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.4 Estrategias para la asesoría académica especializada,52010,ENSE-SEC.29.A,"A partir de estrategias utilizadas en el proceso de asesoramiento, identificar las que utiliza un jefe de enseñanza o un supervisor",Comprensión,,,,,,,Nuevo,Nuevo
44,1270,1,RS,2. Gestión escolar,2.1 Asesoría académica y desarrollo profesional docente,2.1.4 Estrategias para la asesoría académica especializada,52010,ENSE-SEC.29.A,"A partir de estrategias utilizadas en el proceso de asesoramiento, identificar las que utiliza un jefe de enseñanza o un supervisor",Comprensión,,,,,,,Piloto,Piloto
45,236,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Educación secundaria: espacio para el desarrollo de las habilidades de los adolescentes,23891,ENSE-SEC.30,"A partir de una serie de acciones para la formación integral propuestas por el jefe de enseñanza, identificar aquellas que propician el desarrollo de las potencialidades o talentos de los adolescentes",Aplicación,89.663,0.237,0.237,-0.148,-0.165,-0.22,2017,Ancla
46,961,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Educación secundaria: espacio para el desarrollo de las habilidades de los adolescentes,23891,ENSE-SEC.30,"A partir de una serie de acciones para la formación integral propuestas por el jefe de enseñanza, identificar aquellas que propician el desarrollo de las potencialidades o talentos de los adolescentes",Aplicación,,,,,,,Nuevo,Nuevo
47,527,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Educación secundaria: espacio para el desarrollo de las habilidades de los adolescentes,23892,ENSE-SEC.31,"A partir de una serie de acciones para la formación integral propuestas por el jefe de enseñanza, identificar aquellas que promueven el desarrollo de habilidades para convivir armónicamente",Conocimiento,53.125,0.214,-0.245,-0.151,-0.156,0.214,2017,Ancla
48,1190,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Educación secundaria: espacio para el desarrollo de las habilidades de los adolescentes,23892,ENSE-SEC.31,"A partir de una serie de acciones para la formación integral propuestas por el jefe de enseñanza, identificar aquellas que promueven el desarrollo de habilidades para convivir armónicamente",Conocimiento,,,,,,,Nuevo,Nuevo
49,383,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Toma de decisiones orientadas a mejorar la calidad del servicio educativo,23893,ENSE-SEC.32,"A partir de situaciones orientadas a mejorar la calidad del servicio educativo de la escuela propuestas por el jefe de enseñanza, identificar aquellas que reflejen la autonomía de gestión",Comprensión,34.375,0.221,0.221,-0.269,-0.121,-0.087,2017,Ancla
50,397,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Toma de decisiones orientadas a mejorar la calidad del servicio educativo,23893,ENSE-SEC.32,"A partir de situaciones orientadas a mejorar la calidad del servicio educativo de la escuela propuestas por el jefe de enseñanza, identificar aquellas que reflejen la autonomía de gestión",Comprensión,71.394,0.302,-0.316,-0.172,-0.16,0.302,2017,Ancla
51,449,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Toma de decisiones orientadas a mejorar la calidad del servicio educativo,23894,ENSE-SEC.33,"A partir de una situación escolar que afecta la calidad educativa detectada por el jefe de enseñanza, identificar propuestas de mejora en las que se promueve la autonomía de gestión",Aplicación,82.452,0.26,-0.202,-0.2,-0.216,0.26,2017,Ancla
52,1262,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Toma de decisiones orientadas a mejorar la calidad del servicio educativo,23894,ENSE-SEC.33,"A partir de una situación escolar que afecta la calidad educativa detectada por el jefe de enseñanza, identificar propuestas de mejora en las que se promueve la autonomía de gestión",Aplicación,,,,,,,Nuevo,Nuevo
53,1229,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Toma de decisiones orientadas a mejorar la calidad del servicio educativo,23894,ENSE-SEC.33,"A partir de una situación escolar que afecta la calidad educativa detectada por el jefe de enseñanza, identificar propuestas de mejora en las que se promueve la autonomía de gestión",Aplicación,,,,,,,Piloto,Piloto
54,1495,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.3 Elementos que fomentan la autonomía de la gestión,23895,ENSE-SEC.34,"A partir de una situación de rezago o reprobación identificada en la ruta de mejora por el jefe de enseñanza, elegir la solución fundamentada en la autonomía de gestión del Consejo Técnico Escolar",Aplicación,,,,,,,Nuevo,Nuevo
55,2043,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.3 Elementos que fomentan la autonomía de la gestión,23895,ENSE-SEC.34,"A partir de una situación de rezago o reprobación identificada en la ruta de mejora por el jefe de enseñanza, elegir la solución fundamentada en la autonomía de gestión del Consejo Técnico Escolar",Aplicación,,,,,,,Nuevo,Nuevo
56,1387,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.3 Elementos que fomentan la autonomía de la gestión,23896,ENSE-SEC.35,"A partir de una situación problemática de las prioridades educativas detectada por la jefatura de enseñanza, identificar estrategias que impulsen la autonomía de gestión desde la ruta de mejora, los consejos técnicos o el liderazgo del director escolar",Comprensión,,,,,,,Nuevo,Nuevo
57,1815,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.3 Elementos que fomentan la autonomía de la gestión,23896,ENSE-SEC.35,"A partir de una situación problemática de las prioridades educativas detectada por la jefatura de enseñanza, identificar estrategias que impulsen la autonomía de gestión desde la ruta de mejora, los consejos técnicos o el liderazgo del director escolar",Comprensión,,,,,,,Nuevo,Nuevo
58,482,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.4 Fomento del desarrollo profesional docente,23897,ENSE-SEC.36,"A partir de una serie de propuestas de la jefatura de enseñanza para fortalecer el desarrollo profesional docente, identificar aquellas en las que se promueve la autonomía de gestión",Comprensión,60.577,0.179,-0.117,-0.286,0.179,-0.101,2017,Ancla
59,826,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.4 Fomento del desarrollo profesional docente,23897,ENSE-SEC.36,"A partir de una serie de propuestas de la jefatura de enseñanza para fortalecer el desarrollo profesional docente, identificar aquellas en las que se promueve la autonomía de gestión",Comprensión,68.269,0.161,0.161,-0.169,-0.122,-0.201,2017,Ancla
60,533,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.1 Diagnóstico de las necesidades de los maestros y de los aprendizajes de los alumnos,23898,ENSE-SEC.37,"A partir de acciones que realizan los jefes de enseñanza, identificar las estrategias que permitan diagnosticar las necesidades de los maestros para mejorar los resultado de los alumnos",Comprensión,67.548,0.209,-0.279,0.209,-0.105,-0.135,2017,Ancla
61,729,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.1 Diagnóstico de las necesidades de los maestros y de los aprendizajes de los alumnos,23898,ENSE-SEC.37,"A partir de acciones que realizan los jefes de enseñanza, identificar las estrategias que permitan diagnosticar las necesidades de los maestros para mejorar los resultado de los alumnos",Comprensión,49.279,0.212,-0.189,-0.116,-0.213,0.212,2017,Ancla
62,1070,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.1 Diagnóstico de las necesidades de los maestros y de los aprendizajes de los alumnos,52015,ENSE-SEC.38.A,"A partir de una situación de clase, identificar la estrategia para el diagnóstico de los aprendizajes desarrollados por los alumnos en la asignatura",Aplicación,,,,,,,Nuevo,Nuevo
63,1389,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.1 Diagnóstico de las necesidades de los maestros y de los aprendizajes de los alumnos,52015,ENSE-SEC.38.A,"A partir de una situación de clase, identificar la estrategia para el diagnóstico de los aprendizajes desarrollados por los alumnos en la asignatura",Aplicación,,,,,,,Nuevo,Nuevo
64,1505,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.1 Diagnóstico de las necesidades de los maestros y de los aprendizajes de los alumnos,52015,ENSE-SEC.38.A,"A partir de una situación de clase, identificar la estrategia para el diagnóstico de los aprendizajes desarrollados por los alumnos en la asignatura",Aplicación,,,,,,,Piloto,Piloto
65,954,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.2 Plan de trabajo para organizar actividades,23900,ENSE-SEC.39,"A partir de las necesidades detectadas en una asignatura, identificar las actividades que permitan organizar o priorizar acciones de atención a maestros por el jefe de enseñanza",Comprensión,,,,,,,Nuevo,Nuevo
66,2133,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.2 Plan de trabajo para organizar actividades,23900,ENSE-SEC.39,"A partir de las necesidades detectadas en una asignatura, identificar las actividades que permitan organizar o priorizar acciones de atención a maestros por el jefe de enseñanza",Comprensión,,,,,,,Nuevo,Nuevo
67,834,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.2 Plan de trabajo para organizar actividades,23901,ENSE-SEC.40,"A partir de las necesidades didácticas detectadas en una asignatura, identificar los elementos (planeación, desarrollo, seguimiento, evaluación) para la formulación de un plan de trabajo",Conocimiento,79.567,0.198,-0.149,-0.179,-0.18,0.198,2017,Ancla
68,487,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.2 Plan de trabajo para organizar actividades,23901,ENSE-SEC.40,"A partir de las necesidades didácticas detectadas en una asignatura, identificar los elementos (planeación, desarrollo, seguimiento, evaluación) para la formulación de un plan de trabajo",Conocimiento,74.038,0.343,-0.239,-0.277,0.343,-0.218,2017,Ancla
69,490,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.3 Mejora de la enseñanza de la asignatura,23902,ENSE-SEC.41,"A partir de necesidades detectadas en la enseñanza, elegir las acciones del jefe de enseñanza que ayuden a mejorar el desempeño docente",Comprensión,79.327,0.279,0.279,-0.193,-0.275,-0.143,2017,Ancla
70,1281,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.3 Mejora de la enseñanza de la asignatura,23902,ENSE-SEC.41,"A partir de necesidades detectadas en la enseñanza, elegir las acciones del jefe de enseñanza que ayuden a mejorar el desempeño docente",Comprensión,,,,,,,Nuevo,Nuevo
71,491,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.3 Mejora de la enseñanza de la asignatura,23903,ENSE-SEC.42,"A partir de las funciones del jefe de enseñanza, seleccionar las que propicien la mejora de la enseñanza",Conocimiento,72.837,0.266,-0.143,-0.268,-0.223,0.266,2017,Ancla
72,1203,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.3 Mejora de la enseñanza de la asignatura,23903,ENSE-SEC.42,"A partir de las funciones del jefe de enseñanza, seleccionar las que propicien la mejora de la enseñanza",Conocimiento,,,,,,,Nuevo,Nuevo
73,492,1,RS,2. Gestión escolar,"2.3 Planeación, desarrollo, seguimiento y evaluación del trabajo de la jefatura de enseñanza",2.3.4 Estrategias de seguimiento,23904,ENSE-SEC.43,"A partir de actividades del plan de trabajo del jefe de enseñanza, identificar las estrategias de seguimiento al trabajo docente",Comprensión,60.096,0.309,0.309,-0.233,-0.215,-0.222,2017,Ancla
