#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación,,,,,,,,,,,,,,
11,300,1,RS,1. Aspectos de la función,1.1 Sentido de la función,1.1.5 Evaluación del aprendizaje de los alumnos de la zona,24703,SUPER-SEC.05,"A partir de fragmentos de reportes de resultados de evaluación, identificar las acciones que permiten evaluar periódicamente el aprendizaje de los alumnos de la zona.",Comprensión,87.750,0.186,-0.087,-0.213,-0.148,0.186,2017,Ancla,,,,,,,,,,,,,,
12,414,1,RS,1. Aspectos de la función,1.1 Sentido de la función,1.1.5 Evaluación del aprendizaje de los alumnos de la zona,24703,SUPER-SEC.05,"A partir de fragmentos de reportes de resultados de evaluación, identificar las acciones que permiten evaluar periódicamente el aprendizaje de los alumnos de la zona.",Comprensión,67.980,0.182,-0.194,-0.139,-0.168,0.182,2017,Ancla,,,,,,,,,,,,,,
13,491,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",51740,SUPER-SEC.06.A,"A partir de situaciones didácticas, identificar el sentido formativo de los propósitos educativos, los enfoques o los contenidos de la Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
14,529,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",51740,SUPER-SEC.06.A,"A partir de situaciones didácticas, identificar el sentido formativo de los propósitos educativos, los enfoques o los contenidos de la Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
15,635,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",51740,SUPER-SEC.06.A,"A partir de situaciones didácticas, identificar el sentido formativo de los propósitos educativos, los enfoques o los contenidos de la Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
16,662,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.1 Sentido formativo de los propósitos, competencias y aprendizajes esperados",51740,SUPER-SEC.06.A,"A partir de situaciones didácticas, identificar el sentido formativo de los propósitos educativos, los enfoques o los contenidos de la Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
17,668,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",51759,SUPER-SEC.07.A,"A partir de una situación didáctica que favorece el logro de un aprendizaje esperado o la aplicación del enfoque didáctico, identificar su relación con el propósito de Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
18,736,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",51759,SUPER-SEC.07.A,"A partir de una situación didáctica que favorece el logro de un aprendizaje esperado o la aplicación del enfoque didáctico, identificar su relación con el propósito de Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
19,764,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",51759,SUPER-SEC.07.A,"A partir de una situación didáctica que favorece el logro de un aprendizaje esperado o la aplicación del enfoque didáctico, identificar su relación con el propósito de Educación Secundaria",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
20,517,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",51768,SUPER-SEC.08.A,"A partir de los propósitos de Educación Secundaria, identificar la relación que éstos guardan con los enfoques o con el logro de los aprendizajes esperados",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
21,520,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",51768,SUPER-SEC.08.A,"A partir de los propósitos de Educación Secundaria, identificar la relación que éstos guardan con los enfoques o con el logro de los aprendizajes esperados",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
22,544,1,RS,1. Aspectos de la función,1.2 Componentes del currículo,"1.2.2 Propósitos, competencias y aprendizajes esperados por nivel educativo",51768,SUPER-SEC.08.A,"A partir de los propósitos de Educación Secundaria, identificar la relación que éstos guardan con los enfoques o con el logro de los aprendizajes esperados",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
23,18,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24707,SUPER-SEC.09,"A partir de un listado de rasgos educativos, identificar aquellos que permiten obtener buenos resultados en las escuelas",Conocimiento,69.800,0.316,-0.292,0.316,-0.22,-0.181,2017,Ancla,,,,,,,,,,,,,,
24,802,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24707,SUPER-SEC.09,"A partir de un listado de rasgos educativos, identificar aquellos que permiten obtener buenos resultados en las escuelas",Conocimiento,,,,,,,"Piloto
Variable","Piloto
Variable",,,,,,,,,,,,,,
25,804,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24708,SUPER-SEC.10,"A partir de la descripción de una problemática escolar, identificar las acciones que permiten al supervisor fortalecer los rasgos de las escuelas que obtienen buenos resultados educativos",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
26,733,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.1 Rasgos de las escuelas con buenos resultados,24708,SUPER-SEC.10,"A partir de la descripción de una problemática escolar, identificar las acciones que permiten al supervisor fortalecer los rasgos de las escuelas que obtienen buenos resultados educativos",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
27,809,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,51779,SUPER-SEC.11.A,"A partir del enfoque didáctico, los contenidos o los propósitos educativos, identificar prácticas de enseñanza congruentes",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
28,810,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,51779,SUPER-SEC.11.A,"A partir del enfoque didáctico, los contenidos o los propósitos educativos, identificar prácticas de enseñanza congruentes",Comprensión,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
29,532,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,24710,SUPER-SEC.12,"A partir de un problema de enseñanza, identificar las acciones docentes que son congruentes con los propósitos educativos, enfoques y contenidos de la educación secundaria",Aplicación,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
30,194,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.2 Prácticas de enseñanza congruentes con el currículo,24710,SUPER-SEC.12,"A partir de un problema de enseñanza, identificar las acciones docentes que son congruentes con los propósitos educativos, enfoques y contenidos de la educación secundaria",Aplicación,41.090,0.265,-0.28,-0.129,-0.166,0.265,2017,Ancla,,,,,,,,,,,,,,
31,564,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,51783,SUPER-SEC.13.A,"A partir de enunciados sobre concepciones acerca de la enseñanza o el aprendizaje, identificar su influencia en la práctica educativa",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
32,576,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,51783,SUPER-SEC.13.A,"A partir de enunciados sobre concepciones acerca de la enseñanza o el aprendizaje, identificar su influencia en la práctica educativa",Conocimiento,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
33,13,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,24712,SUPER-SEC.14,"A partir de una situación de enseñanza en el aula, identificar el tipo de asesoría académica que requiere el docente para favorecer el trabajo de los contenidos educativos",Comprensión,75.830,0.329,-0.072,0.329,-0.054,-0.407,2017,Ancla,,,,,,,,,,,,,,
34,370,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,1.3.3 Concepciones de los docentes sobre la enseñanza y el aprendizaje,24712,SUPER-SEC.14,"A partir de una situación de enseñanza en el aula, identificar el tipo de asesoría académica que requiere el docente para favorecer el trabajo de los contenidos educativos",Comprensión,67.840,0.203,0.203,-0.13,-0.231,-0.146,2017,Ancla,,,,,,,,,,,,,,
35,673,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24713,SUPER-SEC.15,"A partir de un listado de prácticas de enseñanza, identificar las que favorecen la atención de alumnos con necesidades educativas especiales con o sin discapacidad",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
36,683,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24713,SUPER-SEC.15,"A partir de un listado de prácticas de enseñanza, identificar las que favorecen la atención de alumnos con necesidades educativas especiales con o sin discapacidad",Comprensión,,,,,,,"Piloto
Variable","Piloto
Variable",,,,,,,,,,,,,,
37,202,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24714,SUPER-SEC.16,"A partir de un caso sobre necesidades educativas especiales, identificar las acciones que permiten al supervisor colaborar en su atención",Aplicación,70.500,0.263,-0.214,0.263,-0.238,-0.128,2017,Ancla,,,,,,,,,,,,,,
38,465,1,RS,1. Aspectos de la función,1.3 Prácticas educativas,"1.3.4 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24714,SUPER-SEC.16,"A partir de un caso sobre necesidades educativas especiales, identificar las acciones que permiten al supervisor colaborar en su atención",Aplicación,47.870,0.157,0.157,-0.235,-0.057,-0.139,2017,Ancla,,,,,,,,,,,,,,
39,539,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24715,SUPER-SEC.17,"A partir de una lista de acciones de la asesoría o acompañamiento en las escuelas, identificar las que corresponden a las responsabilidades y acciones de la supervisión escolar",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
40,224,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24715,SUPER-SEC.17,"A partir de una lista de acciones de la asesoría o acompañamiento en las escuelas, identificar las que corresponden a las responsabilidades y acciones de la supervisión escolar",Conocimiento,31.000,0.268,0.268,-0.171,-0.206,-0.132,2017,Ancla,,,,,,,,,,,,,,
41,466,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24716,SUPER-SEC.18,"A partir de un problema escolar relacionado con prácticas educativas de enseñanza, identificar las estrategias de asesoría y acompañamiento que atienden el caso",Aplicación,76.250,0.175,-0.122,-0.158,0.175,-0.181,2017,Ancla,,,,,,,,,,,,,,
42,467,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.1 Responsabilidades y acciones de la supervisión escolar,24716,SUPER-SEC.18,"A partir de un problema escolar relacionado con prácticas educativas de enseñanza, identificar las estrategias de asesoría y acompañamiento que atienden el caso",Aplicación,57.920,0.202,-0.155,0.202,-0.229,-0.154,2017,Ancla,,,,,,,,,,,,,,
43,548,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24717,SUPER-SEC.19,"A partir de una serie de enunciados sobre la gestión escolar, identificar los elementos que corresponden a la asesoría académica a la escuela",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
44,469,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24717,SUPER-SEC.19,"A partir de una serie de enunciados sobre la gestión escolar, identificar los elementos que corresponden a la asesoría académica a la escuela",Conocimiento,47.550,0.179,0.179,-0.184,-0.112,-0.201,2017,Ancla,,,,,,,,,,,,,,
45,550,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24717,SUPER-SEC.19,"A partir de una serie de enunciados sobre la gestión escolar, identificar los elementos que corresponden a la asesoría académica a la escuela",Conocimiento,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
46,22,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24718,SUPER-SEC.20,"A partir de una situación problemática relacionada con prácticas educativas de enseñanza, identificar las acciones de mejora para el caso",Aplicación,46.940,0.207,-0.254,-0.062,0.207,-0.171,2017,Ancla,,,,,,,,,,,,,,
47,421,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.2 Finalidades de la asesoría técnica pedagógica,24718,SUPER-SEC.20,"A partir de una situación problemática relacionada con prácticas educativas de enseñanza, identificar las acciones de mejora para el caso",Aplicación,66.570,0.223,-0.103,-0.251,-0.157,0.223,2017,Ancla,,,,,,,,,,,,,,
48,678,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24719,SUPER-SEC.21,"A partir de un listado de acciones de la ruta de mejora, identificar las que requieren asesoría y acompañamiento",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
49,438,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24719,SUPER-SEC.21,"A partir de un listado de acciones de la ruta de mejora, identificar las que requieren asesoría y acompañamiento",Conocimiento,83.920,0.162,-0.196,-0.063,-0.168,0.162,2017,Ancla,,,,,,,,,,,,,,
50,688,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24719,SUPER-SEC.21,"A partir de un listado de acciones de la ruta de mejora, identificar las que requieren asesoría y acompañamiento",Conocimiento,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
51,75,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24720,SUPER-SEC.22,"A partir de una situación escolar expresada en la ruta de mejora, identificar la estrategia de asesoramiento para su atención",Aplicación,85.740,0.178,-0.158,-0.03,-0.213,0.178,2017,Ancla,,,,,,,,,,,,,,
52,471,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.3 Asesoría a las escuelas de acuerdo con sus necesidades,24720,SUPER-SEC.22,"A partir de una situación escolar expresada en la ruta de mejora, identificar la estrategia de asesoramiento para su atención",Aplicación,51.100,0.255,-0.161,-0.129,-0.277,0.255,2017,Ancla,,,,,,,,,,,,,,
53,584,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional","2.1.4 Acompañamiento, seguimiento y evaluación del asesor técnico pedagógico",24721,SUPER-SEC.23,"A partir de un listado de acciones de asesoría pedagógica en las escuelas, identificar las que corresponden a las etapas de seguimiento o acompañamiento o evaluación",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
54,691,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional","2.1.4 Acompañamiento, seguimiento y evaluación del asesor técnico pedagógico",24721,SUPER-SEC.23,"A partir de un listado de acciones de asesoría pedagógica en las escuelas, identificar las que corresponden a las etapas de seguimiento o acompañamiento o evaluación",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
55,693,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional","2.1.4 Acompañamiento, seguimiento y evaluación del asesor técnico pedagógico",24721,SUPER-SEC.23,"A partir de un listado de acciones de asesoría pedagógica en las escuelas, identificar las que corresponden a las etapas de seguimiento o acompañamiento o evaluación",Comprensión,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
56,27,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional","2.1.4 Acompañamiento, seguimiento y evaluación del asesor técnico pedagógico",24722,SUPER-SEC.24,"A partir de una problemática escolar, identificar el acompañamiento, seguimiento o evaluación para la mejora de las prácticas",Aplicación,80.790,0.254,-0.165,-0.267,0.254,-0.106,2017,Ancla,,,,,,,,,,,,,,
57,271,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional","2.1.4 Acompañamiento, seguimiento y evaluación del asesor técnico pedagógico",24722,SUPER-SEC.24,"A partir de una problemática escolar, identificar el acompañamiento, seguimiento o evaluación para la mejora de las prácticas",Aplicación,37.170,0.182,-0.134,-0.1,0.182,-0.194,2017,Ancla,,,,,,,,,,,,,,
58,32,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.5 Desarrollo profesional de directivos y colectivos docentes,24723,SUPER-SEC.25,"A partir de un listado de estrategias de intervención, identificar las que favorecen el desarrollo profesional de directivos o colectivos docentes",Conocimiento,44.880,0.332,0.332,-0.362,-0.09,-0.175,2017,Ancla,,,,,,,,,,,,,,
59,129,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.5 Desarrollo profesional de directivos y colectivos docentes,24723,SUPER-SEC.25,"A partir de un listado de estrategias de intervención, identificar las que favorecen el desarrollo profesional de directivos o colectivos docentes",Conocimiento,64.140,0.358,-0.299,0.358,-0.242,-0.174,2017,Ancla,,,,,,,,,,,,,,
60,33,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.5 Desarrollo profesional de directivos y colectivos docentes,24724,SUPER-SEC.26,"A partir de los resultados de una visita escolar, identificar las estrategias que favorecen el desarrollo profesional de directivos o docentes",Comprensión,42.080,0.262,-0.316,-0.084,-0.093,0.262,2017,Ancla,,,,,,,,,,,,,,
61,70,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.5 Desarrollo profesional de directivos y colectivos docentes,24724,SUPER-SEC.26,"A partir de los resultados de una visita escolar, identificar las estrategias que favorecen el desarrollo profesional de directivos o docentes",Comprensión,79.710,0.255,0.255,-0.148,-0.246,-0.182,2017,Ancla,,,,,,,,,,,,,,
62,566,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.6 Finalidad de la tutoría,24725,SUPER-SEC.27,"A partir de acciones de supervisión, identificar las que corresponden a las finalidades de la tutoría",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
63,679,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.6 Finalidad de la tutoría,24725,SUPER-SEC.27,"A partir de acciones de supervisión, identificar las que corresponden a las finalidades de la tutoría",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
64,680,1,RS,2. Gestión escolar,"2.1 Sistema de asesoría y acompañamiento a las escuelas, y desarrollo profesional",2.1.6 Finalidad de la tutoría,24725,SUPER-SEC.27,"A partir de acciones de supervisión, identificar las que corresponden a las finalidades de la tutoría",Conocimiento,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
65,572,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Toma de decisiones para la mejora escolar,24726,SUPER-SEC.28,"A partir de un listado de decisiones orientadas a la mejora de la calidad educativa, identificar las que favorecen a la autonomía de gestión",Conocimiento,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
66,142,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Toma de decisiones para la mejora escolar,24726,SUPER-SEC.28,"A partir de un listado de decisiones orientadas a la mejora de la calidad educativa, identificar las que favorecen a la autonomía de gestión",Conocimiento,66.850,0.233,-0.154,-0.243,0.233,-0.159,2017,Ancla,,,,,,,,,,,,,,
67,41,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Toma de decisiones para la mejora escolar,24727,SUPER-SEC.29,"A partir de las condiciones de un centro escolar, identificar las acciones para favorecer la autonomía de gestión escolar",Comprensión,81.250,0.193,-0.102,-0.228,-0.123,0.193,2017,Ancla,,,,,,,,,,,,,,
68,100,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.1 Toma de decisiones para la mejora escolar,24727,SUPER-SEC.29,"A partir de las condiciones de un centro escolar, identificar las acciones para favorecer la autonomía de gestión escolar",Comprensión,87.240,0.179,-0.177,0.179,-0.037,-0.179,2017,Ancla,,,,,,,,,,,,,,
69,101,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Ruta de mejora escolar,24728,SUPER-SEC.30,"A partir de un listado de elementos de la autonomía de gestión, seleccionar los que corresponden a la ruta de mejora",Conocimiento,80.500,0.303,-0.138,-0.141,0.303,-0.332,2017,Ancla,,,,,,,,,,,,,,
70,221,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Ruta de mejora escolar,24728,SUPER-SEC.30,"A partir de un listado de elementos de la autonomía de gestión, seleccionar los que corresponden a la ruta de mejora",Conocimiento,85.270,0.155,-0.138,0.155,-0.153,-0.113,2017,Ancla,,,,,,,,,,,,,,
71,573,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Ruta de mejora escolar,24729,SUPER-SEC.31,"A partir de un diagnóstico escolar, identificar las acciones que favorecen la autonomía de gestión de los centros educativos desde la ruta de mejora escolar",Comprensión,,,,,,,Nuevo,Nuevo,,,,,,,,,,,,,,
72,473,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Ruta de mejora escolar,24729,SUPER-SEC.31,"A partir de un diagnóstico escolar, identificar las acciones que favorecen la autonomía de gestión de los centros educativos desde la ruta de mejora escolar",Comprensión,77.370,0.17,-0.156,-0.207,-0.138,0.17,2017,Ancla,,,,,,,,,,,,,,
73,827,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.2 Ruta de mejora escolar,24729,SUPER-SEC.31,"A partir de un diagnóstico escolar, identificar las acciones que favorecen la autonomía de gestión de los centros educativos desde la ruta de mejora escolar",Comprensión,,,,,,,"Piloto 
Fijo","Piloto 
Fijo",,,,,,,,,,,,,,
74,37,1,RS,2. Gestión escolar,2.2 Autonomía de la gestión de la escuela,2.2.3 Elementos que fomentan la autonomía de la gestión,24730,SUPER-SEC.32,"A partir de un listado de elementos del Sistema Básico de Mejora, identificar los que corresponden a condiciones o prioridades de la ruta de mejora escolar",Conocimiento,76.200,0.275,-0.336,-0.117,0.275,-0.053,2017,Ancla,,,,,,,,,,,,,,
