#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,644,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,23735,DIR-PRE.05,"A partir de enunciados sobre el desempeño de los alumnos, identificar el tipo de influencia del entorno familiar, sociocultural o lingüístico, que subyace en el logro de los propósitos educativos",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,22,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,23736,DIR-PRE.06,"A partir de un caso en el que los docentes desconozcan la influencia del entorno familiar, sociocultural o lingüístico para el logro de los propósitos educativos, seleccionar las estrategias de intervención que den solución al problema",Aplicación,89.94,0.246,-0.074,0.246,-0.203,-0.213,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,615,1,RS,1. La escuela y el trabajo en el aula,1.1 Tarea fundamental de la escuela,1.1.3 Influencia del entorno en el logro de propósitos educativos,23736,DIR-PRE.06,"A partir de un caso en el que los docentes desconozcan la influencia del entorno familiar, sociocultural o lingüístico para el logro de los propósitos educativos, seleccionar las estrategias de intervención que den solución al problema",Aplicación,87.96,0.211,-0.048,-0.117,0.211,-0.242,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,479,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,23737,DIR-PRE.07,"A partir de la descripción de resultados educativos, identificar los rasgos de la escuela eficaz: metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo o altas expectativas sobre el aprendizaje de los alumnos",Conocimiento,66.97,0.316,-0.147,-0.348,-0.101,0.316,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,646,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,23737,DIR-PRE.07,"A partir de la descripción de resultados educativos, identificar los rasgos de la escuela eficaz: metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo o altas expectativas sobre el aprendizaje de los alumnos",Conocimiento,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,653,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,23737,DIR-PRE.07,"A partir de la descripción de resultados educativos, identificar los rasgos de la escuela eficaz: metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo o altas expectativas sobre el aprendizaje de los alumnos",Conocimiento,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,142,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,23738,DIR-PRE.08,"A partir de fragmentos de un diagnóstico escolar, seleccionar el rasgo de la escuela eficaz que es necesario fortalecer para la obtención de buenos resultados: metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo o altas expectativas sobre el aprendizaje de los alumnos",Aplicación,67.29,0.266,-0.341,-0.135,-0.034,0.266,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,408,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.1 Rasgos de escuelas eficaces,23738,DIR-PRE.08,"A partir de fragmentos de un diagnóstico escolar, seleccionar el rasgo de la escuela eficaz que es necesario fortalecer para la obtención de buenos resultados: metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo o altas expectativas sobre el aprendizaje de los alumnos",Aplicación,62.2,0.357,0.357,-0.334,-0.164,-0.173,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,146,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Propósitos del Consejo Técnico Escolar,23739,DIR-PRE.09,"A partir de las acciones realizadas por los integrantes de la comunidad escolar, identificar las que correspondan con las funciones del Consejo Técnico Escolar para la organización y el buen funcionamiento de la escuela",Aplicación,75.71,0.229,-0.153,0.229,-0.255,-0.082,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,632,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Propósitos del Consejo Técnico Escolar,23739,DIR-PRE.09,"A partir de las acciones realizadas por los integrantes de la comunidad escolar, identificar las que correspondan con las funciones del Consejo Técnico Escolar para la organización y el buen funcionamiento de la escuela",Aplicación,52.21,0.171,-0.23,0.171,-0.065,-0.121,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,207,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Propósitos del Consejo Técnico Escolar,23740,DIR-PRE.10,"A partir de una lista de acciones, identificar las que contribuyen al buen funcionamiento del Consejo Técnico Escolar",Conocimiento,62.91,0.183,-0.066,-0.194,0.183,-0.19,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,378,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.2 Propósitos del Consejo Técnico Escolar,23740,DIR-PRE.10,"A partir de una lista de acciones, identificar las que contribuyen al buen funcionamiento del Consejo Técnico Escolar",Conocimiento,60.17,0.261,-0.181,-0.245,0.261,-0.17,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,108,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.3 Actividades formativas y uso del tiempo escolar,23741,DIR-PRE.11,"A partir de la descripción de actividades propuestas por el docente, seleccionar aquellas con sentido formativo para los alumnos",Comprensión,50.44,0.237,-0.277,0.237,-0.129,-0.081,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,499,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.3 Actividades formativas y uso del tiempo escolar,23741,DIR-PRE.11,"A partir de la descripción de actividades propuestas por el docente, seleccionar aquellas con sentido formativo para los alumnos",Comprensión,89.925,0.155,-0.123,-0.122,0.155,-0.15,2016,Específico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,660,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.3 Actividades formativas y uso del tiempo escolar,23741,DIR-PRE.11,"A partir de la descripción de actividades propuestas por el docente, seleccionar aquellas con sentido formativo para los alumnos",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,643,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.3 Actividades formativas y uso del tiempo escolar,51602,DIR-PRE.12.A,"A partir de actividades educativas, identificar la que se realiza con un sentido formativo para el aprovechamiento del tiempo escolar",Conocimiento,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,665,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.3 Actividades formativas y uso del tiempo escolar,51602,DIR-PRE.12.A,"A partir de actividades educativas, identificar la que se realiza con un sentido formativo para el aprovechamiento del tiempo escolar",Conocimiento,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,673,1,RS,1. La escuela y el trabajo en el aula,1.2 Organización y funcionamiento de una escuela eficaz,1.2.3 Actividades formativas y uso del tiempo escolar,51602,DIR-PRE.12.A,"A partir de actividades educativas, identificar la que se realiza con un sentido formativo para el aprovechamiento del tiempo escolar",Conocimiento,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,682,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,23743,DIR-PRE.13,"A partir de las características de desarrollo físico, cognitivo, afectivo social o de aprendizaje de un grupo escolar, identificar las estrategias de intervención en la tarea educativa",Comprensión,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,689,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,23743,DIR-PRE.13,"A partir de las características de desarrollo físico, cognitivo, afectivo social o de aprendizaje de un grupo escolar, identificar las estrategias de intervención en la tarea educativa",Comprensión,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,700,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,23743,DIR-PRE.13,"A partir de las características de desarrollo físico, cognitivo, afectivo social o de aprendizaje de un grupo escolar, identificar las estrategias de intervención en la tarea educativa",Comprensión,,,,,,,Piloto Fijo,Piloto Fijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,275,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,23744,DIR-PRE.14,"A partir del caso de un alumno que presenta problemas en los procesos de desarrollo físico, cognitivo, lingüístico, afectivo social o de aprendizaje, identificar las estrategias de atención que permitan darle solución",Aplicación,70.79,0.267,0.267,-0.216,-0.27,-0.083,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,626,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,23744,DIR-PRE.14,"A partir del caso de un alumno que presenta problemas en los procesos de desarrollo físico, cognitivo, lingüístico, afectivo social o de aprendizaje, identificar las estrategias de atención que permitan darle solución",Aplicación,83.45,0.182,-0.159,-0.129,-0.138,0.182,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,692,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.1 Procesos de aprendizaje y desarrollo del alumno,23744,DIR-PRE.14,"A partir del caso de un alumno que presenta problemas en los procesos de desarrollo físico, cognitivo, lingüístico, afectivo social o de aprendizaje, identificar las estrategias de atención que permitan darle solución",Aplicación,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,50,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,23745,DIR-PRE.15,"A partir de una lista de definiciones, relacionar las que correspondan a los propósitos educativos, campos formativos, competencias y aprendizajes esperados de la educación preescolar",Conocimiento,42.63,0.217,-0.223,0.217,-0.154,-0.061,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,555,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,23745,DIR-PRE.15,"A partir de una lista de definiciones, relacionar las que correspondan a los propósitos educativos, campos formativos, competencias y aprendizajes esperados de la educación preescolar",Conocimiento,86.4,0.26,-0.143,-0.275,-0.144,0.26,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,654,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,23745,DIR-PRE.15,"A partir de una lista de definiciones, relacionar las que correspondan a los propósitos educativos, campos formativos, competencias y aprendizajes esperados de la educación preescolar",Conocimiento,,,,,,,Nuevo ,Nuevo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,75,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,23746,DIR-PRE.16,"A partir de situaciones didácticas, identificar la que corresponde al enfoque didáctico del campo formativo en preescolar",Comprensión,44.22,0.23,-0.305,-0.044,0.23,-0.08,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,550,1,RS,1. La escuela y el trabajo en el aula,1.3 El currículo y su relación con el aprendizaje,1.3.2 Organización del currículo,23746,DIR-PRE.16,"A partir de situaciones didácticas, identificar la que corresponde al enfoque didáctico del campo formativo en preescolar",Comprensión,89.34,0.182,-0.179,0.182,-0.142,-0.098,2017,Ancla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
