#,Clave reactivo,Sesión,Tipo de reactivo,Área,Subárea,Tema,ID especificación ,Clave de especificación,Definición operacional,Nivel taxonómico,(%) RES. COR.,CORRELACIÓN BIS. PUNT. (Pearson),RPBIS_OP1E,RPBIS_OP2E,RPBIS_OP3E,RPBIS_OP4E,Condición,Clasificación
21,614,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.1 Rasgos de las escuelas con buenos resultados,24576,SECTOR-PRIM.09,"A partir de una situación escolar en la que se observen prácticas de escuelas con buenos y malos resultados educativos identificar los rasgos presentes en aquellas que obtienen buenos resultados educativos (metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo, altas expectativas sobre el aprendizaje)",Aplicación,,,,,,,Nuevo,Nuevo
22,114,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.1 Rasgos de las escuelas con buenos resultados,24576,SECTOR-PRIM.09,"A partir de una situación escolar en la que se observen prácticas de escuelas con buenos y malos resultados educativos identificar los rasgos presentes en aquellas que obtienen buenos resultados educativos (metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo, altas expectativas sobre el aprendizaje)",Aplicación,75.26,0.161,-0.11,0.161,-0.183,-0.145,2017,Ancla
23,348,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.1 Rasgos de las escuelas con buenos resultados,24576,SECTOR-PRIM.09,"A partir de una situación escolar en la que se observen prácticas de escuelas con buenos y malos resultados educativos identificar los rasgos presentes en aquellas que obtienen buenos resultados educativos (metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo, altas expectativas sobre el aprendizaje)",Aplicación,80.41,0.269,-0.25,-0.16,-0.132,0.269,2017,Ancla
24,659,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.1 Rasgos de las escuelas con buenos resultados,24576,SECTOR-PRIM.09,"A partir de una situación escolar en la que se observen prácticas de escuelas con buenos y malos resultados educativos identificar los rasgos presentes en aquellas que obtienen buenos resultados educativos (metas comunes, enseñanza centrada en el aprendizaje, trabajo colaborativo, altas expectativas sobre el aprendizaje)",Aplicación,,,,,,,Piloto Fijo,Piloto Fijo
25,509,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24577,SECTOR-PRIM.10,A partir de un listado de elementos del plan de estudios y programas de estudios 2011 identificar aquellos en los que se distingue el sentido formativo de la educación primaria,Conocimiento,,,,,,,Nuevo,Nuevo
26,440,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24577,SECTOR-PRIM.10,A partir de un listado de elementos del plan de estudios y programas de estudios 2011 identificar aquellos en los que se distingue el sentido formativo de la educación primaria,Conocimiento,74.48,0.153,-0.094,-0.025,0.153,-0.267,2017,Ancla
27,445,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24577,SECTOR-PRIM.10,A partir de un listado de elementos del plan de estudios y programas de estudios 2011 identificar aquellos en los que se distingue el sentido formativo de la educación primaria,Conocimiento,72.94,0.156,-0.035,0.156,-0.14,-0.216,2017,Ancla
28,530,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24578,SECTOR-PRIM.11,"A partir de un listado de argumentos sobre prácticas educativas identificar los que validan el sentido formativo de los propósitos educativos, enfoques o contenidos de la educación primaria",Comprensión,,,,,,,Nuevo,Nuevo
29,446,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24578,SECTOR-PRIM.11,"A partir de un listado de argumentos sobre prácticas educativas identificar los que validan el sentido formativo de los propósitos educativos, enfoques o contenidos de la educación primaria",Comprensión,52.06,0.191,-0.004,0.191,-0.253,-0.189,2017,Ancla
30,447,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24578,SECTOR-PRIM.11,"A partir de un listado de argumentos sobre prácticas educativas identificar los que validan el sentido formativo de los propósitos educativos, enfoques o contenidos de la educación primaria",Comprensión,37.89,0.184,-0.205,-0.15,0.184,-0.015,2017,Ancla
31,532,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.2 Sentido formativo de los propósitos, competencias y aprendizajes esperados",24578,SECTOR-PRIM.11,"A partir de un listado de argumentos sobre prácticas educativas identificar los que validan el sentido formativo de los propósitos educativos, enfoques o contenidos de la educación primaria",Comprensión,,,,,,,Piloto Variable,Piloto Variable
32,34,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.3 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24579,SECTOR-PRIM.12,"A partir de casos de alumnos con discapacidad o aptitudes sobresalientes, identificar las acciones que aseguren el aprendizaje de los alumnos",Aplicación,67.27,0.246,-0.207,0.246,-0.205,-0.164,2017,Ancla
33,144,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.3 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24579,SECTOR-PRIM.12,"A partir de casos de alumnos con discapacidad o aptitudes sobresalientes, identificar las acciones que aseguren el aprendizaje de los alumnos",Aplicación,24.74,0.161,-0.052,-0.095,0.161,-0.191,2017,Ancla
34,146,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.3 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24580,SECTOR-PRIM.13,"A partir de un listado de acciones, identificar las que aseguren los aprendizajes de los niños con discapacidad o aptitudes sobresalientes",Comprensión,82.73,0.247,-0.152,-0.066,0.247,-0.271,2017,Ancla
35,380,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.3 Atención a los alumnos con necesidades educativas especiales, con o sin discapacidad, o con aptitudes sobresalientes",24580,SECTOR-PRIM.13,"A partir de un listado de acciones, identificar las que aseguren los aprendizajes de los niños con discapacidad o aptitudes sobresalientes",Comprensión,87.37,0.226,-0.214,0.226,-0.14,-0.154,2017,Ancla
36,538,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.4 Resultados educativos de las escuelas del sector,24581,SECTOR-PRIM.14,A partir de un listado de acciones elegir aquellas que dan seguimiento a los resultados educativos de las escuelas,Comprensión,,,,,,,Nuevo,Nuevo
37,556,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.4 Resultados educativos de las escuelas del sector,24581,SECTOR-PRIM.14,A partir de un listado de acciones elegir aquellas que dan seguimiento a los resultados educativos de las escuelas,Comprensión,,,,,,,Nuevo,Nuevo
38,540,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.4 Resultados educativos de las escuelas del sector,24581,SECTOR-PRIM.14,A partir de un listado de acciones elegir aquellas que dan seguimiento a los resultados educativos de las escuelas,Comprensión,,,,,,,Piloto Variable,Piloto Variable
39,544,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.4 Resultados educativos de las escuelas del sector,24582,SECTOR-PRIM.15,A partir de un caso de una escuela que presenta bajos resultados educativos elegir las acciones para su seguimiento,Aplicación,,,,,,,Nuevo,Nuevo
40,562,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.4 Resultados educativos de las escuelas del sector,24582,SECTOR-PRIM.15,A partir de un caso de una escuela que presenta bajos resultados educativos elegir las acciones para su seguimiento,Aplicación,,,,,,,Nuevo,Nuevo
41,552,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.4 Resultados educativos de las escuelas del sector,24582,SECTOR-PRIM.15,A partir de un caso de una escuela que presenta bajos resultados educativos elegir las acciones para su seguimiento,Aplicación,,,,,,,Piloto Variable,Piloto Variable
42,415,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.5 Prácticas educativas de docentes, directivos, asesores técnicos pedagógicos y supervisores",24583,SECTOR-PRIM.16,"A partir de la función supervisora que realiza la jefatura de sector, seleccionar las acciones que fortalecen la práctica educativa de los docentes, directivos, asesores técnico pedagógicos o supervisores del sector",Comprensión,81.44,0.219,0.219,-0.108,-0.26,-0.143,2017,Ancla
43,416,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.5 Prácticas educativas de docentes, directivos, asesores técnicos pedagógicos y supervisores",24583,SECTOR-PRIM.16,"A partir de la función supervisora que realiza la jefatura de sector, seleccionar las acciones que fortalecen la práctica educativa de los docentes, directivos, asesores técnico pedagógicos o supervisores del sector",Comprensión,82.99,0.155,-0.223,-0.109,-0.081,0.155,2017,Ancla
44,452,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.5 Prácticas educativas de docentes, directivos, asesores técnicos pedagógicos y supervisores",24583,SECTOR-PRIM.16,"A partir de la función supervisora que realiza la jefatura de sector, seleccionar las acciones que fortalecen la práctica educativa de los docentes, directivos, asesores técnico pedagógicos o supervisores del sector",Comprensión,38.92,0.163,0.163,-0.113,-0.152,-0.174,2017,Ancla
45,550,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.5 Prácticas educativas de docentes, directivos, asesores técnicos pedagógicos y supervisores",24584,SECTOR-PRIM.17,"A partir de necesidades sobre prácticas educativas (planificación, evaluación, acompañamiento, seguimiento), identificar las acciones de la jefatura de sector que fortalecen la práctica educativa de docentes, directivos, asesores técnico pedagógicos o supervisores del sector",Aplicación,,,,,,,Nuevo,Nuevo
46,611,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.5 Prácticas educativas de docentes, directivos, asesores técnicos pedagógicos y supervisores",24584,SECTOR-PRIM.17,"A partir de necesidades sobre prácticas educativas (planificación, evaluación, acompañamiento, seguimiento), identificar las acciones de la jefatura de sector que fortalecen la práctica educativa de docentes, directivos, asesores técnico pedagógicos o supervisores del sector",Aplicación,,,,,,,Nuevo,Nuevo
47,555,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,"1.2.5 Prácticas educativas de docentes, directivos, asesores técnicos pedagógicos y supervisores",24584,SECTOR-PRIM.17,"A partir de necesidades sobre prácticas educativas (planificación, evaluación, acompañamiento, seguimiento), identificar las acciones de la jefatura de sector que fortalecen la práctica educativa de docentes, directivos, asesores técnico pedagógicos o supervisores del sector",Aplicación,,,,,,,Piloto Variable,Piloto Variable
48,123,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.6 Seguimiento y fortalecimiento del trabajo educativo,24585,SECTOR-PRIM.18,A partir de un listado de estrategias para las visitas de seguimiento seleccionar las que fortalecen el trabajo educativo de las escuelas,Comprensión,72.68,0.219,-0.082,-0.202,0.219,-0.211,2017,Ancla
49,154,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.6 Seguimiento y fortalecimiento del trabajo educativo,24585,SECTOR-PRIM.18,A partir de un listado de estrategias para las visitas de seguimiento seleccionar las que fortalecen el trabajo educativo de las escuelas,Comprensión,65.46,0.242,-0.095,-0.179,-0.244,0.242,2017,Ancla
50,494,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.6 Seguimiento y fortalecimiento del trabajo educativo,24586,SECTOR-PRIM.19,A partir de situaciones planteadas en la ruta de mejora seleccionar las estrategias de seguimiento para fortalecer el trabajo en las escuelas del sector,Aplicación,73.71,0.244,-0.18,-0.101,0.244,-0.238,2017,Ancla
51,124,1,RS,1. Aspectos de la función,1.2 Trabajo en las escuelas y zonas escolares,1.2.6 Seguimiento y fortalecimiento del trabajo educativo,24586,SECTOR-PRIM.19,A partir de situaciones planteadas en la ruta de mejora seleccionar las estrategias de seguimiento para fortalecer el trabajo en las escuelas del sector,Aplicación,57.9,0.254,0.034,-0.32,0.254,-0.249,2015,Específico
52,125,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.1 Finalidades de la asesoría técnica pedagógica,24587,SECTOR-PRIM.20,A partir de enunciados expresados en textos oficiales identificar aquellos que definan el objetivo de la asesoría técnico pedagógica que se ofrece a los colectivos escolares,Conocimiento,78.87,0.167,-0.163,0.167,-0.148,-0.127,2017,Ancla
53,296,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.1 Finalidades de la asesoría técnica pedagógica,24587,SECTOR-PRIM.20,A partir de enunciados expresados en textos oficiales identificar aquellos que definan el objetivo de la asesoría técnico pedagógica que se ofrece a los colectivos escolares,Conocimiento,84.28,0.188,-0.24,-0.076,-0.051,0.188,2017,Ancla
54,459,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.1 Finalidades de la asesoría técnica pedagógica,24588,SECTOR-PRIM.21,A partir de un listado de acciones de mejora o fortalecimiento educativo reconocer aquellas que cumplan con la finalidad de la asesoría técnico pedagógica que se ofrece a los colectivos escolares,Comprensión,51.55,0.299,0.299,-0.304,-0.159,-0.204,2017,Ancla
55,463,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.1 Finalidades de la asesoría técnica pedagógica,24588,SECTOR-PRIM.21,A partir de un listado de acciones de mejora o fortalecimiento educativo reconocer aquellas que cumplan con la finalidad de la asesoría técnico pedagógica que se ofrece a los colectivos escolares,Comprensión,74.23,0.283,0,0,0,0,2017,Ancla
56,272,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.2 Asesoría a las escuelas de acuerdo con sus necesidades,24589,SECTOR-PRIM.22,"A partir de una situación relacionada con necesidades de formación académica o metodológica expresadas en la ruta de mejora escolar, plan de trabajo de la zona escolar o en evaluaciones internas o externas identificar las acciones de asesoría para atenderlas",Aplicación,89.18,0.304,-0.121,-0.282,-0.176,0.304,2017,Ancla
57,481,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.2 Asesoría a las escuelas de acuerdo con sus necesidades,24589,SECTOR-PRIM.22,"A partir de una situación relacionada con necesidades de formación académica o metodológica expresadas en la ruta de mejora escolar, plan de trabajo de la zona escolar o en evaluaciones internas o externas identificar las acciones de asesoría para atenderlas",Aplicación,54.12,0.225,-0.221,-0.127,0.225,-0.173,2017,Ancla
58,598,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,"1.3.3 Desarrollo profesional de docentes, directivos, asesores técnicos pedagógicos y supervisores",24590,SECTOR-PRIM.23,"A partir de la descripción de una necesidad de desarrollo profesional de los actores educativos (docente, directivo, supervisor o asesor técnico pedagógico) identificar las estrategias que lo fomenten",Aplicación,,,,,,,Nuevo,Nuevo
59,320,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,"1.3.3 Desarrollo profesional de docentes, directivos, asesores técnicos pedagógicos y supervisores",24590,SECTOR-PRIM.23,"A partir de la descripción de una necesidad de desarrollo profesional de los actores educativos (docente, directivo, supervisor o asesor técnico pedagógico) identificar las estrategias que lo fomenten",Aplicación,76.55,0.237,-0.158,0.237,-0.237,-0.179,2017,Ancla
60,469,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,"1.3.3 Desarrollo profesional de docentes, directivos, asesores técnicos pedagógicos y supervisores",24590,SECTOR-PRIM.23,"A partir de la descripción de una necesidad de desarrollo profesional de los actores educativos (docente, directivo, supervisor o asesor técnico pedagógico) identificar las estrategias que lo fomenten",Aplicación,45.88,0.23,-0.104,-0.152,-0.222,0.23,2017,Ancla
61,565,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,"1.3.3 Desarrollo profesional de docentes, directivos, asesores técnicos pedagógicos y supervisores",24590,SECTOR-PRIM.23,"A partir de la descripción de una necesidad de desarrollo profesional de los actores educativos (docente, directivo, supervisor o asesor técnico pedagógico) identificar las estrategias que lo fomenten",Aplicación,,,,,,,Piloto Variable,Piloto Variable
62,164,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.4 Finalidad de la tutoría,24591,SECTOR-PRIM.24,A partir de ejemplos de acompañamiento a docentes seleccionar los que cumplen con las finalidades de la tutoría,Conocimiento,63.92,0.246,0.246,-0.051,-0.199,-0.241,2017,Ancla
63,322,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.4 Finalidad de la tutoría,24591,SECTOR-PRIM.24,A partir de ejemplos de acompañamiento a docentes seleccionar los que cumplen con las finalidades de la tutoría,Conocimiento,84.28,0.28,-0.31,0.28,-0.131,-0.151,2017,Ancla
64,421,1,RS,1. Aspectos de la función,1.3 Función de la asesoría,1.3.4 Finalidad de la tutoría,24591,SECTOR-PRIM.24,A partir de ejemplos de acompañamiento a docentes seleccionar los que cumplen con las finalidades de la tutoría,Conocimiento,52.06,0.276,-0.125,0.276,-0.328,-0.123,2017,Ancla
65,557,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.1 Toma de decisiones para la mejora escolar,24592,SECTOR-PRIM.25,A partir de un listado de acciones de gestión escolar identificar las que permitan la autonomía de las escuelas,Conocimiento,,,,,,,Nuevo,Nuevo
66,579,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.1 Toma de decisiones para la mejora escolar,24592,SECTOR-PRIM.25,A partir de un listado de acciones de gestión escolar identificar las que permitan la autonomía de las escuelas,Conocimiento,,,,,,,Nuevo,Nuevo
67,561,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.1 Toma de decisiones para la mejora escolar,24592,SECTOR-PRIM.25,A partir de un listado de acciones de gestión escolar identificar las que permitan la autonomía de las escuelas,Conocimiento,,,,,,,Piloto Fijo,Piloto Fijo
68,33,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.1 Toma de decisiones para la mejora escolar,24593,SECTOR-PRIM.26,"A partir de una situación escolar (participación de padres de familia, planeación de la ruta de mejora o que presente resultados educativos) distinguir las acciones de gestión escolar que permiten a docentes y directivos tomar decisiones autónomas orientadas a la mejora de la calidad del servicio educativo",Aplicación,85.57,0.216,-0.228,0.216,-0.131,-0.143,2017,Ancla
69,375,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.1 Toma de decisiones para la mejora escolar,24593,SECTOR-PRIM.26,"A partir de una situación escolar (participación de padres de familia, planeación de la ruta de mejora o que presente resultados educativos) distinguir las acciones de gestión escolar que permiten a docentes y directivos tomar decisiones autónomas orientadas a la mejora de la calidad del servicio educativo",Aplicación,74.74,0.225,-0.287,-0.126,-0.057,0.225,2017,Ancla
70,32,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.2 Promoción de la autonomía de la gestión escolar,24594,SECTOR-PRIM.27,"A partir de planteamientos señalados en la normatividad vigente sobre gestión escolar (del aprendizaje, evaluación con equidad y autonomía de gestión) seleccionar las acciones que permiten orientar al asesor técnico pedagógico y al supervisor escolar para promover la autogestión de las escuelas",Conocimiento,64.18,0.285,-0.171,0.285,-0.14,-0.275,2017,Ancla
71,422,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.2 Promoción de la autonomía de la gestión escolar,24594,SECTOR-PRIM.27,"A partir de planteamientos señalados en la normatividad vigente sobre gestión escolar (del aprendizaje, evaluación con equidad y autonomía de gestión) seleccionar las acciones que permiten orientar al asesor técnico pedagógico y al supervisor escolar para promover la autogestión de las escuelas",Conocimiento,77.58,0.317,-0.152,0.317,-0.282,-0.218,2017,Ancla
72,205,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.2 Promoción de la autonomía de la gestión escolar,24595,SECTOR-PRIM.28,A partir de una situación escolar (incumplimiento de algunos rasgos de la normalidad mínima) identificar acciones que permiten al jefe de sector orientar sobre la asesoría y supervisión escolares a fin de promover la autonomía de gestión de las escuelas,Aplicación,66.24,0.243,-0.178,-0.212,-0.156,0.243,2017,Ancla
73,496,1,RS,2. Gestión escolar,2.1 Autonomía de la gestión de la escuela,2.1.2 Promoción de la autonomía de la gestión escolar,24595,SECTOR-PRIM.28,A partir de una situación escolar (incumplimiento de algunos rasgos de la normalidad mínima) identificar acciones que permiten al jefe de sector orientar sobre la asesoría y supervisión escolares a fin de promover la autonomía de gestión de las escuelas,Aplicación,78.35,0.15,0.15,-0.129,-0.094,-0.184,2017,Ancla
